transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
WSOD252Y5O93YR,5284657247304556,dki,H. Reksa Tampubolon,M,2007,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B01166P,Jln. Janur Indah XI,-6.155924,106.90801,6,2023-04-17 05:33:22,B00168P,Boulevard Inspeksi Kali Sunter,-6.151094,106.88901,32.0,2023-04-17 05:54:58,0.0
QVBP163A9W95AQ,30213702385918,bni,Farhunnisa Latupono,M,1983,11K,Rusun Komarudin - Penggilingan,1.0,P00169,Penggilingan,-6.214132,106.93961,0,2023-04-17 05:50:17,B03281P,Rusun Komarudin,-6.208781,106.94252,1.0,2023-04-17 06:23:31,0.0
IRUH203G3Q83MR,30118628845442,bni,"Rahayu Farida, S.Kom",M,1980,JAK.110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,1.0,B05316P,SMKN 4,-6.141156,106.95555,42,2023-04-17 10:26:03,B01544P,Jln. Rorotan V Gg. 1,-6.136056,106.95477,48.0,2023-04-17 12:18:00,0.0
VPTX563E3Y25VH,30568786410068,bni,"Gatra Tamba, S.T.",F,1994,"","",1.0,B00400P,Gg. Ali,-6.307683,106.87636,2,2023-04-17 06:49:44,B00449P,Gg. H Piran,-6.297323,106.89335,47.0,2023-04-17 07:48:49,0.0
YPXY050D2F27NZ,6011024970416149,dki,"Nadia Saragih, S.I.Kom",F,2002,JAK.18,Kalibata - Kuningan,0.0,B02727P,Pengadegan Barat VI,-6.250117,106.85397,3,2023-04-17 05:03:45,B05889P,Wisma Laena Tebet,-6.223586,106.85008,28.0,2023-04-17 05:26:44,0.0
FAIO605U3L55BN,4188469163215,online,"Cut Ayu Rahayu, S.Pd",M,1982,5D,PGC 1 - Ancol,1.0,P00109,Matraman Baru,-6.21288,106.86115,13,2023-04-17 05:39:22,P00070,Gelanggang Remaja,-6.235445,106.86795,17.0,2023-04-17 06:09:23,3500.0
BDQD763J4Q95QU,344784326221920,emoney,Karimah Wahyudin,F,2001,2P,Gondangdia - Senen,0.0,B03199P,RSPAD 1,-6.176162,106.83987,10,2023-04-17 13:54:16,B05725P,Term. Senen,-6.17356,106.84213,14.0,2023-04-17 14:18:42,3500.0
XMZE545B9J61RZ,3597961910262449,dki,dr. Jelita Hardiansyah,M,1970,1P,Senen - Blok M,0.0,B05693P,Telkom Grapari,-6.18222,106.83297,11,2023-04-17 13:29:59,B05775P,Tosari 3,-6.200069,106.82335,20.0,2023-04-17 13:52:38,3500.0
UKIP865K3T69TW,30233090748972,bni,Salimah Riyanti,F,2002,8A,Jelambar - Juanda,0.0,P00161,Pecenongan,-6.16771,106.82819,6,2023-04-17 08:31:51,P00097,Juanda,-6.168048,106.83089,7.0,2023-04-17 08:57:51,3500.0
DILQ395C6K72EJ,213135078300214,emoney,Kamal Nuraini,M,1965,JAK.19,Pinang Ranti - Kampung Rambutan,0.0,B05129P,Simpang Rukun 1,-6.308156,106.91758,39,2023-04-17 07:36:26,B00616P,Gerbang Tol Bambu Apus 2,-6.308108,106.89647,47.0,2023-04-17 09:34:08,0.0
JIZA178U0S33QU,4760137225202,online,"R.A. Fitria Pudjiastuti, M.TI.",F,1987,JAK.45,Lebak Bulus - Ragunan,1.0,B03512P,Sbr. Gg. Borobudur Ragunan,-6.3068,106.81684,8,2023-04-17 13:35:20,B04713P,Simpang Bango Tridharma Raya,-6.303002,106.80452,26.0,2023-04-17 14:21:25,0.0
BUYV688J4H85HK,3521643682976940,dki,Rahmi Saptono,F,2012,M9,Pinang Ranti - Pluit,0.0,"",Penjaringan,-6.126306,106.79203,23,2023-04-17 13:17:04,P00181,Pluit,-6.115795,106.79037,24.0,2023-04-17 14:31:24,3500.0
VLOS356F5V80MT,4407982607791,online,Tina Saefullah,F,1991,1H,Tanah Abang - Stasiun Gondangdia,0.0,B06053P,Selatan St. Gondangdia,-6.187059,106.8329,1,2023-04-17 07:21:16,B00158P,Blok E,-6.18497,106.81463,11.0,2023-04-17 09:07:54,3500.0
VTMM620W1T06JQ,344919939144164,emoney,Jelita Maheswara,F,1987,6T,Pasar Minggu - Velbak,0.0,B06732P,TPU Koba,-6.260605,106.808031,28,2023-04-17 13:52:57,B06736P,Jln. Pakubuwono VI,-6.239586,106.786544,41.0,2023-04-17 15:26:19,3500.0
WTQV714R9F53TP,4140911047830363924,brizzi,Yance Aryani,M,1978,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,B01208P,Jln. Karet Pasar Baru Timur II,-6.203949,106.81636,7,2023-04-17 07:11:47,B03396P,Kota Kasablanka,-6.224688,106.84246,19.0,2023-04-17 08:18:04,""
TWRI636V7O11FH,5114535082212157,dki,"Kenari Setiawan, S.Sos",F,1992,6N,Ragunan - Blok M via Kemang,0.0,B00066P,Arsip Nasional RI 1,-6.279439,106.81987,10,2023-04-17 06:25:47,B04924P,Simpang Kemang Selatan 1,-6.274242,106.82066,12.0,2023-04-17 07:24:20,3500.0
QPKZ974O7D32KH,374826778607941,emoney,Umay Nababan,F,1986,JAK.110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,1.0,B02182P,Malaka Jaya RW11 Rorotan,-6.144631,106.9562,38,2023-04-17 05:09:15,B02642P,Ps. Malaka Rorotan,-6.13998,106.95493,43.0,2023-04-17 07:08:22,0.0
KTAL779A3N72NM,3577254949793269,dki,Dr. Hesti Mandasari,M,2009,JAK.80,Rawa Buaya - Rawa Kompeni,0.0,B02485P,MTsN 37,-6.09791,106.70237,39,2023-04-17 05:46:48,B04041P,Sbr. Masjid Arrahim Rawa Kompeni,-6.104841,106.69008,44.0,2023-04-17 07:41:37,0.0
DILT337D8F08OD,3541980313378864,dki,T. Paiman Wastuti,F,2000,11N,Rusun Cipinang Muara - Jatinegara,1.0,B05458P,St. Klender 2,-6.213433,106.89787,7,2023-04-17 08:13:45,B03977P,Sbr. Komplek Pacul Mas,-6.221005,106.89961,11.0,2023-04-17 08:47:12,0.0
HMMP634G5B06BH,503859106877,flazz,Tantri Utami,M,1971,2Q,Gondangdia - Balai Kota,0.0,B06053P,Selatan St. Gondangdia,-6.187059,106.8329,0,2023-04-17 13:21:00,B05693P,Telkom Grapari,-6.18222,106.83297,4.0,2023-04-17 14:12:53,3500.0
IBJC702B0T83MN,4569004720406572858,brizzi,Uli Situmorang,M,1981,JAK.35,Pangkalan Jati - Rawamangun,0.0,"",Transjakarta Pool Klender,-6.205191,106.90301,26,2023-04-17 13:41:02,B04005P,Sbr. Makam Pangeran Jayakarta,-6.202545,106.90171,28.0,2023-04-17 15:21:30,0.0
SMAV649C1Z12NV,2221445182130548,dki,Natalia Haryanti,F,1993,7C,Cibubur - BKN,1.0,B00226P,Buperta Cibubur,-6.370321,106.89628,1,2023-04-17 05:37:11,B00248P,Cibubur Junction,-6.368735,106.89366,2.0,2023-04-17 06:16:21,3500.0
WVJX156S8J57AE,2556356195137492,dki,Indah Wibowo,F,1985,JAK.12,Tanah Abang - Kebayoran Lama via Pos Pengumben,0.0,B05029P,Simpang Palmerah Barat Rawa Belong,-6.206758,106.78372,28,2023-04-17 09:36:55,B03972P,Sbr. Komplek Kemhan Cidodol,-6.227906,106.77846,54.0,2023-04-17 10:56:07,0.0
TQJH982R3D96RP,3594955647820605,dki,drg. Hamima Dabukke,F,2004,JAK.86,Term. Rawamangun - Term. Manggarai,1.0,B06544P,Manggarai 1,-6.208717,106.84808,1,2023-04-17 12:14:48,B06551P,Gg. Oyot,-6.207791,106.86593,9.0,2023-04-17 13:12:32,0.0
WNSS031S9A94TE,5578930710752840,dki,Hairyanto Pranowo,F,1985,11N,Rusun Cipinang Muara - Jatinegara,1.0,B00792P,Imigrasi Jaktim 2,-6.214552,106.8818,3,2023-04-17 05:15:38,B02077P,Koperasi Serba Usaha,-6.222036,106.89954,12.0,2023-04-17 06:42:40,0.0
TMWS764Z0Q95BG,4824850146050,online,Umar Ardianto,F,1987,2B,Harapan Indah - ASMI,1.0,B06777P,Ps. Cakung 1,-6.182424,106.935415,9,2023-04-17 11:14:50,B02143P,Lion Metal 2,-6.185858,106.95209,17.0,2023-04-17 11:46:13,3500.0
PDAN608U8G41TO,4676547013558532566,brizzi,"Sutan Prabowo Usamah, S.I.Kom",F,1981,6A,Ragunan - MH Thamrin via Kuningan,1.0,P00256,MH Thamrin,-6.188149,106.82299,0,2023-04-17 07:56:54,P00222,Setiabudi Utara,-6.209189,106.830237,2.0,2023-04-17 09:14:49,3500.0
OVKC842H7R09XG,3521870832057616,dki,Vino Mayasari,M,2007,D11,Depok - BKN,0.0,B02472P,Moch Yusuf Raya 1,-6.379631,106.84094,5,2023-04-17 09:10:09,B04201P,Sbr. Pesona Square,-6.379679,106.84426,6.0,2023-04-17 09:35:35,3500.0
HOLY159I9T33UI,4883884234588862,dki,R.A. Endah Hardiansyah,M,1966,JAK.14,Tanah Abang - Meruya,0.0,B05012P,Simpang Meruya Ilir Srengseng,-6.196942,106.75667,53,2023-04-17 07:45:22,B03247P,Ruko Meruya Ilir,-6.197437,106.75067,57.0,2023-04-17 09:16:05,0.0
RNUO456N1U92YQ,345385804376449,emoney,Dr. Eka Wahyudin,M,1981,JAK.03,Lebak Bulus - Andara,1.0,B04650P,Sekolah Purba Adhika 1,-6.311037,106.78555,11,2023-04-17 08:37:32,B03389P,SDN Lebak Bulus 02,-6.303808,106.77775,17.0,2023-04-17 09:05:47,0.0
UBWV410E4V01ZP,4874773937841002647,brizzi,"dr. Farah Yuliarti, M.Pd",F,1985,6C,Stasiun Tebet - Karet via Patra Kuningan,0.0,B00064P,Ariobimo Sentral,-6.227471,106.83328,7,2023-04-17 10:59:14,B04505P,Sbr. Standard Chartered,-6.217407,106.81934,22.0,2023-04-17 12:18:44,3500.0
KFIF657N0K57QC,4827442129358526,dki,"R.A. Oliva Yuliarti, M.Kom.",F,1992,4D,Pulo Gadung 2 - Kuningan,1.0,P00135,Matraman 2,-6.19891,106.8545,9,2023-04-17 08:05:52,P00238,Sunan Giri,-6.193267,106.88367,15.0,2023-04-17 08:28:37,3500.0
LLLO987C0L47MC,6547155617203954,dki,drg. Artawan Sitorus,M,1952,"","",0.0,B03214P,RSUD Pasar Minggu,-6.293553,106.82083,39,2023-04-17 12:23:08,B05841P,Univ. Tarumanegara Cilandak KKO,-6.293511,106.81635,40.0,2023-04-17 13:07:06,3500.0
WCHQ092P3O12LS,4993710478837,online,Gaduh Nasyidah,F,1990,2E,Rusun Rawa Bebek - Kodamar,1.0,B02801P,Perum Tpi 2,-6.19745,106.93516,15,2023-04-17 11:12:56,B03291P,Rusun Rawa Bebek,-6.196241,106.9658,26.0,2023-04-17 12:42:45,0.0
SGFH457G8H89YS,346835441559343,emoney,Puti Vanya Suartini,F,1986,1R,Senen - Tanah Abang,0.0,B05725P,Term. Senen,-6.17356,106.84213,0,2023-04-17 08:52:39,"","","","","","",3500.0
SEAR040Y0C13ON,4016568396545,online,R.M. Mursita Hariyah,M,1972,JAK.32,Lebak Bulus - Petukangan,0.0,B04795P,Simpang Deplu Veteran Raya,-6.271822,106.76451,10,2023-04-17 11:58:56,"","","","","","",0.0
LKMZ982P0Z73XO,5321470256126935,dki,"Tania Halimah, S.Ked",F,2002,13B,Puri Beta - Pancoran Barat,0.0,P00044,CSW 1,-6.23994,106.79843,10,2023-04-17 07:35:14,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,13.0,2023-04-17 08:48:04,3500.0
OHGB014H3D36DC,2716817624410658,dki,Mahfud Uyainah,M,1973,2A,"",1.0,P00150,Pasar Cempaka Putih,-6.172325,106.86246,16,2023-04-17 13:01:40,P00038,Cempaka Timur,-6.166584,106.87591,19.0,2023-04-17 13:39:59,3500.0
OBPC944O1I97VR,3502967899324468,dki,Ivan Riyanti,M,1965,6Q,"",0.0,B00340P,Epiwalk Epicentrum,-6.217666,106.83547,10,2023-04-17 08:34:39,B05644P,Taman Rasuna Tower 17,-6.217105,106.83598,30.0,2023-04-17 09:59:51,3500.0
JYHW904Y9N94PE,30566784196002,bni,"Ulva Habibi, S.Pt",F,1997,JAK.28,Kp. Rambutan - Taman Wiladatika,1.0,B03344P,SDN Cibubur 01,-6.354808,106.87871,5,2023-04-17 08:16:32,B02188P,Mall Cijantung,-6.312041,106.86245,28.0,2023-04-17 10:06:53,0.0
WYMW251V5E38XL,4613911137735824,dki,"Viman Mayasari, M.Pd",M,1992,M6,Ragunan - MH Thamrin,0.0,P00273,Warung Jati,-6.262364,106.82977,14,2023-04-17 13:06:50,P00164,Pejaten,-6.278404,106.82972,16.0,2023-04-17 14:15:15,3500.0
DYTI675U8U46OO,3581752444414350,dki,Titin Yolanda,M,1989,JAK.106,Terminal Kampung Melayu - Terminal Klender,1.0,B06770P,Jln. Aneka Elok 2,-6.223013,106.891085,15,2023-04-17 07:17:18,B04975P,Simpang Lingkar Duren Sawit,-6.220922,106.91561,21.0,2023-04-17 08:02:17,0.0
CLKU289I7O48NX,4699023220672919,dki,Padmi Tamba,F,2009,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,1.0,B05908P,Yaspen Islam Al Mamur Ciganjur,-6.345678,106.80344,41,2023-04-17 08:33:46,B04061P,Sbr. Masjid Jami Asy Syakirin,-6.351065,106.80161,43.0,2023-04-17 10:17:21,0.0
UEFO958F6H15GZ,30411542225886,bni,Sidiq Nuraini,M,1980,M9,Pinang Ranti - Pluit,0.0,P00179,Pinang Ranti,-6.291075,106.88634,0,2023-04-17 08:54:51,P00126,Latumeten Stasiun Grogol Arah Utara,-6.16106,106.7904,19.0,2023-04-17 09:50:48,3500.0
SZGY419B0J64ZM,213121182081593,emoney,"dr. Rahman Anggraini, S.Psi",F,2007,1K,Cibubur Junction - Blok M,0.0,B05544P,Summitmas,-6.225826,106.80402,6,2023-04-17 07:39:31,B06579P,Blok M Jalur 4,-6.243474,106.80188,9.0,2023-04-17 08:22:15,20000.0
YCAD741A4T88EP,4804574576642,online,"Ira Mansur, M.TI.",F,1988,JAK.53,Grogol - Pos Pengumben via Slipi,0.0,B00516P,Gg. Mawar Kb. Jeruk,-6.197361,106.7672,47,2023-04-17 08:59:19,B06854P,Jln. Srengseng Raya 3,-6.213944,106.759758,61.0,2023-04-17 10:25:25,0.0
ZFIR858U1V33GI,4422444870929,online,"dr. Agnes Nugroho, S.T.",F,2004,JAK.88,Terminal Tanjung Priok - Ancol Barat,0.0,B05976P,Jln. B,-6.13446,106.83491,18,2023-04-17 06:23:32,B05989P,Jln. Ancol Barat 6,-6.12481,106.81983,36.0,2023-04-17 07:15:15,0.0
KSHL447V6J96BK,4068378587730,online,Rahayu Iswahyudi,F,1983,2B,Harapan Indah - ASMI,1.0,B00685P,Gramedia Harapan Indah,-6.17631,106.97427,27,2023-04-17 10:47:15,P00157,Pasar Modern Harapan Indah,-6.168544,106.97431,28.0,2023-04-17 12:18:35,3500.0
RHSI298T5V65TH,4055737709006,online,Genta Nurdiyanti,F,1988,6B,Ragunan - MH Thamrin via Semanggi,1.0,P00051,Dukuh Atas,-6.205702,106.82223,3,2023-04-17 11:14:07,P00129,Mampang Prapatan,-6.242699,106.82572,6.0,2023-04-17 12:58:37,3500.0
USTT233F2X87CD,370015486110380,emoney,Surya Marpaung,F,2010,JAK.48B,Stasiun Tebet - Kampung Melayu,0.0,B01323P,Jln. Limo Jatinegara Timur,-6.223388,106.86808,14,2023-04-17 08:39:57,B04623P,Sekolah Cahaya Sakti Otista I,-6.225391,106.86708,15.0,2023-04-17 10:21:45,""
DSID838U1X11LU,3534872160014081,dki,"dr. Bakti Waskita, S.Sos",M,1992,4C,TU Gas - Bundaran Senayan,1.0,P00012,Bendungan Hilir,-6.217137,106.81528,3,2023-04-17 10:57:35,P00104,Karet Sudirman,-6.212457,106.82003,4.0,2023-04-17 12:01:06,3500.0
WQHK289O5Z13MC,6592199688926618,dki,"Cut Ifa Kusumo, S.Pt",F,1979,M8,Lebak Bulus - Pasar Baru,1.0,P00110,Kedoya Assiddiqiyah,-6.174495,106.76585,14,2023-04-17 08:22:58,P00212,S Parman Podomoro City Arah Timur,-6.175799,106.79308,19.0,2023-04-17 10:18:46,3500.0
RFPJ202E5R42MJ,4822998072462404,dki,Candrakanta Pratiwi,F,1986,JAK.86,Term. Rawamangun - Term. Manggarai,1.0,B06557P,Kampus Frans Seda,-6.204283,106.87857,16,2023-04-17 09:43:21,B06560P,Kel. Rawamangun,-6.199099,106.8808,19.0,2023-04-17 11:10:06,0.0
QXEL059Q6K08WZ,5550195894033357,dki,Cakrabirawa Manullang,M,1981,9E,Kebayoran Lama - Jelambar,0.0,B03619P,Sbr. Hotel Mulia,-6.214132,106.79537,9,2023-04-17 06:57:12,P00087,Jelambar,-6.166548,106.78651,15.0,2023-04-17 07:57:57,3500.0
EAFX056V4P04BH,4504835338188867,dki,Omar Nuraini,F,2006,JAK.120,JIS - Terminal Muara Angke,0.0,B03024P,Pusat Pengelolaan Komplek Kemayoran,-6.151371,106.84188,10,2023-04-17 07:07:17,B04385P,Sbr. Sekolah Fajar Sion,-6.138169,106.81723,26.0,2023-04-17 08:30:37,0.0
ZKEN370Y4B35BM,2294337563510525,dki,Gaiman Mandasari,M,1983,5M,Kampung Melayu - Tanah Abang via Cikini,1.0,B00495P,Gg. Kelor 2,-6.211486,106.86066,27,2023-04-17 09:40:14,"",SMPN 14,-6.214718,106.86485,28.0,2023-04-17 10:45:14,3500.0
PZZD205Z3C72YX,2720228027487356,dki,Anggabaya Mangunsong,F,1985,9C,Pinang Ranti - Bundaran Senayan,1.0,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,6,2023-04-17 11:27:22,P00018,BNN Arah Barat,-6.24651,106.87318,12.0,2023-04-17 12:36:04,3500.0
APKU708N5Q10YF,3508912774663915,dki,"Drs. Bakidin Setiawan, S.E.",F,1965,9H,Blok M - Universitas Indonesia,1.0,B03311P,Santo Lukas,-6.244763,106.84319,12,2023-04-17 06:05:04,B05931P,YBK,-6.270872,106.8466,23.0,2023-04-17 07:43:22,3500.0
RJDD768A0R54GX,213166032088637,emoney,Uchita Mustofa,F,1996,2Q,Gondangdia - Balai Kota,1.0,B05445P,St. Gondangdia 2,-6.185054,106.8323,5,2023-04-17 12:47:30,B06034P,Masjid Cut Nyak Dien,-6.1874,106.8317,6.0,2023-04-17 14:29:08,3500.0
MISJ839U3A46GY,4590339247562523,dki,Drs. Bakiman Rahmawati,M,1970,9C,Pinang Ranti - Bundaran Senayan,0.0,P00119,Kuningan Barat,-6.23725,106.82794,11,2023-04-17 08:25:48,P00071,Gelora Bung Karno,-6.224217,106.8058,13.0,2023-04-17 09:54:22,3500.0
TDCZ151L9L44QJ,180039849944954,emoney,Maimunah Hassanah,M,2003,"","",1.0,B00437P,Gg. Damai Lingkar Timur,-6.194933,106.94389,36,2023-04-17 06:55:01,B01289P,Jln. Komarudin Timur Lingkar Timur,-6.196226,106.94401,37.0,2023-04-17 08:52:17,0.0
FDRI920N1X80ZX,30375353002744,bni,Drs. Gaman Hidayanto,M,1992,JIS3,Harmoni - Jakarta International Stadium,1.0,B04789P,Simpang Danau Sunter Utara Barat,-6.139853,106.85663,11,2023-04-17 11:12:28,P00095,JIS,-6.126689,106.85587,14.0,2023-04-17 12:24:18,3500.0
SSGO030G9Y66QA,4668539141678666,dki,Queen Wahyudin,F,1981,JAK.20,Cawang UKI - Lubang Buaya,1.0,B03010P,Puri Ardhya Garini,-6.25703,106.88392,31,2023-04-17 06:13:02,B00671P,Graha Dirgantara,-6.255702,106.88296,32.0,2023-04-17 06:46:59,0.0
FBIT556I8B04IP,501843492007,flazz,"Tgk. Ikin Sitorus, S.I.Kom",M,1966,12A,Pelabuhan Kaliadem - Kota,1.0,B05519P,Stella Maris 2,-6.112308,106.79234,6,2023-04-17 10:51:36,"",Pluit 1,-6.115636,106.7909,10.0,2023-04-17 12:17:26,3500.0
OUIJ548L1T98ZD,340306170432199,emoney,Carla Utama,F,1980,JAK.42,Kampung Melayu - Pondok Kelapa,0.0,B05653P,Taman Simpang Jatinegara,-6.217541,106.87352,5,2023-04-17 08:12:17,B02077P,Koperasi Serba Usaha,-6.222036,106.89954,23.0,2023-04-17 08:50:36,0.0
KHDZ991R0G99QA,180073186339783,emoney,T. Darijan Gunarto,F,2002,JAK.01,Tanjung Priok - Plumpang,0.0,B01312P,Jln. Lagoa Kanal,-6.111979,106.88416,3,2023-04-17 09:16:23,B04653P,Sekolah Remaja Sungai Bambu,-6.1262,106.88414,12.0,2023-04-17 11:00:31,0.0
DAIT987E2A67CS,503841011862,flazz,drg. Mala Nugroho,F,1981,13B,Puri Beta - Pancoran Barat,0.0,P00001,Adam Malik,-6.236466,106.74786,2,2023-04-17 07:07:42,P00096,JORR,-6.236104,106.75488,3.0,2023-04-17 07:33:08,3500.0
DHUB383S5R68AI,6011412805910941,dki,Sari Pradipta,M,1988,1F,Stasiun Palmerah - Bundaran Senayan,0.0,P00230,St. Palmerah,-6.208908,106.79706,0,2023-04-17 13:59:16,P00218,Senayan JCC Arah Timur,-6.214145,106.809,4.0,2023-04-17 15:33:25,3500.0
BWEJ813Y2O63NZ,4718616234301,online,"Salimah Gunarto, M.Pd",F,1968,B21,Bekasi Timur - Cawang,1.0,B00666P,GP Mall 2,-6.259474,107.01987,4,2023-04-17 08:43:48,B00194P,BTC 2,-6.258258,107.0206,5.0,2023-04-17 09:51:05,3500.0
YBAY950X3C12RF,4790144523070821,dki,Laswi Kusumo,M,2011,9,"",0.0,P00090,Jembatan Dua,-6.143279,106.79352,22,2023-04-17 11:47:07,P00170,Penjaringan,-6.126306,106.79203,24.0,2023-04-17 13:26:42,3500.0
ZFAA517H7D04JJ,3566956122502027,dki,Damar Hutagalung,F,2011,11D,Pulo Gebang - Pulo Gadung 2 via PIK,0.0,B05640P,Taman PIK Penggilingan,-6.2042,106.93176,11,2023-04-17 13:08:17,B02800P,Perum Tpi 1,-6.197379,106.93513,22.0,2023-04-17 15:05:48,3500.0
GSJN241P7Q96MZ,4565819618289286,dki,Drs. Victoria Sihombing,M,1998,JAK.07,Tanah Abang - Grogol via Tawakal,1.0,B04986P,Simpang Mandala Selatan Timur,-6.17199,106.80098,16,2023-04-17 07:40:37,B02290P,Masjid Baiturrohman Jati Pulo,-6.180697,106.80715,25.0,2023-04-17 08:22:57,0.0
IDYT576O8P23GS,213183686660553,emoney,Tri Handayani,M,2009,JAK.37,Cililitan - Condet via Kayu Manis,0.0,B04480P,Sbr. SMPN 209,-6.288607,106.86376,21,2023-04-17 08:48:30,B00520P,Gg. Mundu II Tengah,-6.293006,106.86333,25.0,2023-04-17 09:18:41,0.0
DBGC932V2N35KF,4736304277327671,dki,Ilsa Kurniawan,F,2008,T11,Poris Plawad - Bundaran Senayan,0.0,B02735P,Pengayoman,-6.175358,106.64801,3,2023-04-17 06:23:19,B02287P,Masjid Baiturrahman 1,-6.210375,106.61931,12.0,2023-04-17 07:51:03,3500.0
UNHH088K9H07AY,630485154219,flazz,Jaga Saputra,M,2012,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,B03012P,Puri Casablanca,-6.225081,106.8384,18,2023-04-17 12:21:52,B02082P,Casablanca,-6.22425,106.84452,20.0,2023-04-17 13:09:51,""
IUWP033X3C27LS,375884069521593,emoney,Balamantri Safitri,M,1988,JAK.59,Rawamangun - Tanah Merah,1.0,B03005P,Pulo Mas Residence,-6.175379,106.88744,19,2023-04-17 10:38:34,B04422P,Sbr. SMAN 21,-6.184462,106.88737,23.0,2023-04-17 12:35:56,0.0
PQJT290P2X87LJ,180076008017040,emoney,Cakrawangsa Hidayat,F,2008,JAK.56,Grogol - Srengseng,1.0,B01441P,Jln. Palmerah Barat IV,-6.206862,106.78637,13,2023-04-17 11:35:49,B01291P,Jln. Komplek Migas V Palmerah,-6.197003,106.78772,22.0,2023-04-17 12:54:48,0.0
MEXV550K4N28NM,30471339318393,bni,Dr. Enteng Safitri,F,1988,M3,Kalideres - Bundaran HI via Veteran,0.0,P00237,Sumur Bor,-6.153046,106.71929,14,2023-04-17 13:29:19,P00175,Pesakih,-6.154803,106.71527,15.0,2023-04-17 13:56:11,3500.0
TBID577K7R84HC,4040314383482,online,"Asirwanda Najmudin, S.Ked",M,1993,"","",0.0,B00806P,IRTI,-6.1803,106.82618,0,2023-04-17 12:33:45,B06049P,Melody Golf,-6.091746,106.7461,7.0,2023-04-17 13:11:29,0.0
KFCG583P5W65EV,213119132205510,emoney,Atma Sirait,F,1988,JAK.39,Kalimalang - Duren Sawit,1.0,B05790P,TPU Pondok Kelapa,-6.237272,106.94293,1,2023-04-17 05:23:21,B05148P,Simpang Serdang Swadaya Raya 2,-6.227633,106.91484,28.0,2023-04-17 06:17:46,0.0
RESN841B5B93LT,4541880000962,online,Drs. Hani Pratama,F,2012,JAK.31,Blok M - Andara,1.0,B04065P,Sbr. Masjid Jami Darussalam Pinang,-6.307844,106.79875,10,2023-04-17 11:34:14,B03631P,Sbr. Jln. Albarkah I Cilandak,-6.285954,106.79961,25.0,2023-04-17 12:28:17,0.0
AYXO461K4Z06JV,4321295069509396,dki,Gilda Kuswandari,F,1987,6T,Pasar Minggu - Velbak,0.0,B00342P,Essence Dharmawangsa,-6.257365,106.80495,30,2023-04-17 10:45:07,B02391P,Mayestik 1,-6.242041,106.79116,38.0,2023-04-17 11:07:17,3500.0
OFRU653L4H15JL,676371995694,flazz,"T. Tirta Andriani, S.Farm",F,1987,JAK.22,Dwikora - Penas Kalimalang,0.0,B02141P,Lion Center,-6.240451,106.87898,13,2023-04-17 13:26:06,B00235P,Cawang Soetoyo 2,-6.245259,106.876,15.0,2023-04-17 14:02:31,0.0
OPTW494C3N73UA,4181188603059045,dki,Eli Budiman,M,1977,11B,Rusun Rawa Bebek - Penggilingan,1.0,B06654P,Walikota Jakarta Timur 1,-6.212327,106.94515,1,2023-04-17 06:11:12,"","","","","","",0.0
PNXP590R1F61KT,36883602587849,bni,Jaya Waskita,F,1981,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,1.0,B00115P,UPT. LLHD 2,-6.225501,106.83489,5,2023-04-17 18:20:07,B04263P,Sbr. Puskesmas Setiabudi,-6.206882,106.83363,12.0,2023-04-17 19:17:25,3500.0
YRCP386D9V49UB,630471439459,flazz,Aisyah Budiman,F,2011,7,Kampung Rambutan - Bidara Cina,1.0,P00204,RS Harapan Bunda,-6.301956,106.86803,13,2023-04-17 20:54:06,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,15.0,2023-04-17 22:12:53,3500.0
EZUZ270J6R38YL,4543770359797416,dki,Rahmi Hartati,M,1976,1E,Pondok Labu - Blok M,1.0,B02538P,One Belpark 1,-6.304695,106.79445,18,2023-04-17 16:45:26,B05072P,Simpang Pinang I Pondok Labu,-6.309114,106.79567,21.0,2023-04-17 18:17:41,3500.0
IHJB589N4K44CG,4712578077830764,dki,Padma Nugroho,M,1995,11Q,Kampung Melayu - Pulo Gebang via BKT,1.0,B00100P,Baladewa Residence,-6.229648,106.91038,13,2023-04-17 17:19:08,P00194,Pulo Gebang,-6.213275,106.953327,27.0,2023-04-17 18:34:33,3500.0
XJWA088Q1H18AQ,3522515700043201,dki,Amelia Nasyidah,F,1986,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,0.0,B00171P,Boulevard Kelapa Cengkir Raya,-6.165966,106.90211,38,2023-04-17 19:47:35,B04915P,Simpang Kelapa Cengkir Flamboyan,-6.169191,106.90736,40.0,2023-04-17 21:37:15,0.0
