transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
PIVM620A3K35ZJ,4798412351689028870,brizzi,Warsa Gunawan,F,1986,5B,Stasiun Tebet - BNN,0.0,P00015,Bidara Cina,-6.229724,106.86721,9,2023-04-19 05:42:23,P00297,BNN LRT,-6.245863,106.871143,12.0,2023-04-19 06:35:12,3500.0
AHCJ656R1R83XK,3531178674835422,dki,"R. Sadina Sinaga, S.Psi",F,1992,JAK.16,Cililitan - Condet,0.0,B06791P,SDN 11 Batu Ampar,-6.284068,106.85835,16,2023-04-19 05:07:01,B02495P,Munggang 1,-6.276272,106.85299,25.0,2023-04-19 05:40:34,0.0
IWFR245Z5Z18FR,6580235224672813,dki,Sadina Lailasari,F,1987,3,Kalideres - Bundaran HI via Veteran,0.0,P00081,Indosiar,-6.163376,106.77514,8,2023-04-19 06:12:04,P00087,Jelambar,-6.166548,106.78651,9.0,2023-04-19 06:43:19,3500.0
YIJW213L9K02WN,676170059098,flazz,"Dt. Vinsen Budiyanto, S.H.",F,2009,3,Kalideres - Bundaran HI via Veteran,1.0,"",Jembatan Gantung,-6.155513,106.74946,8,2023-04-19 05:48:20,P00201,Rawa Buaya,-6.153908,106.72619,11.0,2023-04-19 06:35:47,3500.0
KGWG461Z0M99ES,4106531301179023,dki,Jaya Narpati,M,2005,JAK.06,"",0.0,B02767P,Pertigaan Cedang 1,-6.301603,106.9125,24,2023-04-19 06:38:25,"","","","","","",0.0
UQCE810C3H20BQ,4281653494791,online,Zelda Wibowo,M,1989,11D,Pulo Gebang - Pulo Gadung 2 via PIK,0.0,B00048P,Aneka PIK Penggilingan,-6.202636,106.92867,16,2023-04-19 06:53:21,B05823P,United Tractors 1,-6.18326,106.93243,28.0,2023-04-19 07:46:28,3500.0
APXN849H2E69GO,4150186692389,online,Lili Suryatmi,M,1968,JAK.85,Bintara - Cipinang Indah,1.0,"",Taman Pangkalan Jati Kalimalang,-6.24599,106.9053,4,2023-04-19 05:46:52,B01677P,Jln. Teluk Mandar 2,-6.238944,106.91004,13.0,2023-04-19 06:42:00,0.0
UFTF272W6Z37PQ,3537344445143314,dki,Unjani Mulyani,F,1987,M6,Ragunan - MH Thamrin,1.0,P00164,Pejaten,-6.278404,106.82972,4,2023-04-19 05:12:24,P00024,Buncit Indah,-6.274333,106.83029,5.0,2023-04-19 05:36:22,3500.0
JAJJ724B7T54DR,2245958200404051,dki,Tgk. Hamzah Hutagalung,M,1986,3C,Rusun Kapuk Muara - Penjaringan,0.0,B03277P,Rusun Kapuk Muara,-6.135667,106.76299,0,2023-04-19 06:25:25,P00170,Penjaringan,-6.126306,106.79203,1.0,2023-04-19 06:58:13,0.0
OUAH408D2Q47AN,630465586752,flazz,Winda Puspita,M,1959,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,0.0,B05739P,The Wave,-6.214587,106.83642,7,2023-04-19 05:12:59,B03396P,Kota Kasablanka,-6.224688,106.84246,11.0,2023-04-19 06:05:03,3500.0
DTPF027K7N35NI,4543133446525763,dki,Nova Puspasari,F,1965,12A,Pelabuhan Kaliadem - Kota,0.0,P00138,Museum Fatahillah,-6.13393,106.81209,18,2023-04-19 06:33:42,P00013,Kota,-6.13679,106.8149,19.0,2023-04-19 07:16:07,3500.0
KHWN504I2G89BY,4868766606269426510,brizzi,Paulin Nugroho,M,1984,JAK.39,Kalimalang - Duren Sawit,0.0,B01625P,Jln. Swakarsa IV Pondok Kelapa,-6.243335,106.94262,36,2023-04-19 06:50:49,B01984P,Klapa Village Pondok Kelapa,-6.238159,106.94153,41.0,2023-04-19 07:31:23,0.0
VABC595S1C68QZ,6589314352421169,dki,"H. Rangga Santoso, S.Farm",M,1973,9A,PGC 2 - Grogol 2,1.0,P00297,BNN LRT,-6.245863,106.871143,15,2023-04-19 06:26:35,P00033,Cawang UKI,-6.250309,106.8736,17.0,2023-04-19 07:25:32,3500.0
AJGJ184B7F54II,4498767637558201,dki,"Zizi Santoso, M.Kom.",M,1970,M3,Kalideres - Bundaran HI via Veteran,0.0,P00074,Grogol 1,-6.166824,106.78971,6,2023-04-19 06:22:30,P00088,Jembatan Baru,-6.154831,106.73038,12.0,2023-04-19 07:09:20,3500.0
TSNG049I9Q70LJ,4860968417507585403,brizzi,Intan Usada,M,1992,JAK.26,Rawamangun - Duren Sawit,1.0,"",Velodrome 1,-6.193624,106.88875,3,2023-04-19 05:53:45,B02070P,Komplek Wijaya Kusuma 1,-6.229588,106.90531,46.0,2023-04-19 06:32:58,0.0
KUSR793O4G10KS,180097982588566,emoney,"Kamaria Megantara, S.IP",M,1997,9H,Blok M - Universitas Indonesia,1.0,B05680P,Tj. Mas Raya,-6.308428,106.8391,31,2023-04-19 05:32:55,B00491P,Gg. Kancil I Lenteng Agung,-6.316507,106.83774,34.0,2023-04-19 05:59:26,3500.0
CSVG498U3G36CU,4907208153127941689,brizzi,Cemeti Padmasari,F,1993,7C,Cibubur - BKN,1.0,B00226P,Buperta Cibubur,-6.370321,106.89628,1,2023-04-19 05:33:08,B00248P,Cibubur Junction,-6.368735,106.89366,2.0,2023-04-19 06:27:09,3500.0
QHHM835O6V12WU,2296212953530805,dki,"Gamanto Maheswara, S.H.",F,1974,JAK.42,Kampung Melayu - Pondok Kelapa,1.0,B00354P,Flyover Jatinegara 1,-6.215301,106.87356,36,2023-04-19 06:44:32,B04170P,Sbr. Ps. Rawa Bening,-6.216795,106.87037,38.0,2023-04-19 07:18:24,0.0
XBWM524N4U07RF,2552369444600479,dki,Nalar Winarno,F,1982,8C,Kebayoran Lama - Tanah Abang,1.0,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,0,2023-04-19 06:26:54,B02317P,Masjid Jami Al Makmur 1,-6.189195,106.81549,9.0,2023-04-19 06:55:17,3500.0
BCKY809N0H49CN,3563151380900971,dki,Indah Habibi,M,1979,8,Lebak Bulus - Pasar Baru via Tomang,1.0,P00172,Permata Hijau,-6.221427,106.78325,16,2023-04-19 05:19:06,P00128,Lebak Bulus,-6.289413,106.77415,23.0,2023-04-19 06:07:44,3500.0
LGRN313K0E64NY,4846285352667528,dki,Ilyas Rahimah,F,1984,JAK.21,Cililitan - Dwikora,0.0,B00561P,Gg. Siluman Cililitan Besar,-6.264959,106.8747,6,2023-04-19 06:29:28,B02959P,Pos Jaga Utama 2,-6.261242,106.88827,20.0,2023-04-19 07:01:10,0.0
AGEW128K3U44LR,6563524092020960,dki,Hendra Andriani,M,1992,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,1.0,B00368P,Flyover Radin Inten 1,-6.216112,106.92439,8,2023-04-19 06:23:25,B03289P,Rusun Pondok Bambu,-6.241583,106.91085,22.0,2023-04-19 06:56:45,0.0
RTIC905F0U71DT,4673419635061948,dki,Martaka Wijaya,M,1989,JAK.54,Grogol - Benhil,0.0,B03824P,Sbr. Jln. Rasamala Dalam,-6.174903,106.80482,24,2023-04-19 06:49:37,B03107P,Roxy Square 2,-6.167221,106.79975,32.0,2023-04-19 07:41:05,0.0
YULE163A3O52JO,4684647405560965,dki,Indra Laksmiwati,M,1987,JAK.43B,"",1.0,B01794P,Kalibata City 1,-6.255951,106.85404,5,2023-04-19 06:43:58,B03889P,Sbr. Kalibata Square,-6.255574,106.85167,9.0,2023-04-19 07:17:24,0.0
AHQP470L9F68HV,213115245142137,emoney,Estiono Simbolon,F,1994,JAK.80,Rawa Buaya - Rawa Kompeni,1.0,B06119P,Jln. Prima,-6.123869,106.71834,27,2023-04-19 05:50:52,B04437P,Sbr. SMAN 95,-6.126402,106.70406,34.0,2023-04-19 06:12:11,0.0
GBCW374S6Q04AR,4087795255830674,dki,Vera Saputra,M,1991,JAK.11,Tanah Abang - Kebayoran Lama,0.0,B00320P,DPP FPI,-6.194368,106.80536,15,2023-04-19 06:22:57,B01259P,Jln. Kemandoran VII Grogol Utara,-6.209631,106.78344,31.0,2023-04-19 06:59:33,0.0
CCMH528C1Z10HV,4309038731411054,dki,R. Viktor Winarno,F,1999,4E,Rusun Jatinegara Kaum - Pulo Gadung,0.0,B02274P,Masjid Assuada,-6.194327,106.90544,11,2023-04-19 05:43:15,"",Jiep 2,-6.192554,106.90569,12.0,2023-04-19 06:14:18,0.0
DVDG624N6P29GV,4693229754928686,dki,Laila Pratama,F,1986,S31,Bintaro - Fatmawati,1.0,B01184P,Jln. Kaimun Jaya,-6.292537,106.78705,2,2023-04-19 06:20:28,B00148P,Bintaro Xchange,-6.286813,106.72865,5.0,2023-04-19 07:09:47,20000.0
BFHQ673A2N13NB,2715637868237109,dki,Sutan Bahuwarna Uyainah,M,1996,JAK.23,Senen - Pisangan Baru,0.0,B06427P,Jln. Kemuning Raya 1,-6.197144,106.864674,33,2023-04-19 06:17:39,B06432P,Jln. Rasamala,-6.206328,106.871422,38.0,2023-04-19 07:07:17,0.0
HSLQ259C2U57EX,3502800039632328,dki,Kamila Puspita,F,2003,6V,Ragunan - Gelora Bung Karno,1.0,P00071,Gelora Bung Karno,-6.224217,106.8058,0,2023-04-19 05:32:09,P00024,Buncit Indah,-6.274333,106.83029,11.0,2023-04-19 06:21:39,3500.0
MFSP336C8G03JA,6515621790318925,dki,Iriana Riyanti,M,1996,JAK.50,Kalideres - Puri Kembangan,0.0,B00465P,Gg. H. Doel Bojong Raya,-6.167321,106.73423,45,2023-04-19 05:10:08,B03828P,Sbr. Jln. Ruby Kembangan Utara,-6.179903,106.73422,52.0,2023-04-19 05:35:40,0.0
MRWL743D8K80PM,4445427212090,online,R.M. Langgeng Nashiruddin,F,2008,M4,Pulo Gadung 2 - Dukuh Atas 2,0.0,P00127,Layur,-6.193539,106.89909,3,2023-04-19 05:06:49,P00269,Velodrome,-6.193468,106.8883,5.0,2023-04-19 05:34:56,3500.0
MXAM944Y5N07PN,5512989045494139,dki,Samsul Iswahyudi,F,2005,JAK.46,Pasar Minggu - Jagakarsa,0.0,B03717P,Sbr. Jln. H. Matasan,-6.317581,106.82484,16,2023-04-19 05:02:23,B01733P,Jatipadang Raya,-6.293986,106.82335,26.0,2023-04-19 05:43:15,0.0
TTXJ844G3J53TK,4433768133150830,dki,Hendra Simbolon,M,1984,JAK.17,Senen - Pulo Gadung,0.0,B00083P,Atrium 1,-6.177759,106.8412,50,2023-04-19 06:34:14,B04647P,Sekolah Penabur Gunung Sahari,-6.170053,106.84024,53.0,2023-04-19 07:03:04,0.0
DOGW330U1I32NX,4389022563393310,dki,Titi Prasetya,F,2002,1P,Senen - Blok M,0.0,B05693P,Telkom Grapari,-6.18222,106.83297,11,2023-04-19 05:48:39,"","","","","","",3500.0
UCEO402W6O57CT,4231995142673,online,Dalima Winarsih,F,2008,5F,Kampung Melayu - Tanah Abang,1.0,B02151P,London School,-6.205065,106.81662,8,2023-04-19 06:51:28,B01804P,Kampung Melayu Besar 2,-6.225314,106.86292,24.0,2023-04-19 07:49:53,3500.0
JFHN231O6L16MC,6540672233441260,dki,"Emil Widiastuti, S.Gz",M,1998,JAK.11,Tanah Abang - Kebayoran Lama,0.0,B03368P,SDN Grogol Utara 03,-6.214998,106.7777,36,2023-04-19 06:26:43,B05455P,St. Kebayoran 2,-6.235723,106.78285,47.0,2023-04-19 07:14:48,0.0
ZKMO079M9G56CY,180030301738141,emoney,Putri Handayani,F,2003,JAK.112,Terminal Tanah Merah - Pulo Gadung,1.0,B01310P,Jln. Kuning Tua,-6.164733,106.90996,19,2023-04-19 06:24:46,B00707P,Grii Kelapa Gading,-6.145063,106.90953,29.0,2023-04-19 06:56:20,0.0
BWRW211E0V76SK,374659960840503,emoney,Luhung Permadi,F,2005,6D,Stasiun Tebet - Karet via Underpass,1.0,B00611P,Gelora Bung Karno 1,-6.224642,106.8056,15,2023-04-19 05:48:12,B00221P,Bundaran Senayan 1,-6.227445,106.80187,17.0,2023-04-19 06:28:56,3500.0
INEZ245K5D91TY,4578011445781,online,Ir. Usman Megantara,F,1991,JAK.08,Roxy - Benhil,1.0,B01638P,Jln. Taman Jatibaru Timur,-6.182778,106.8129,25,2023-04-19 06:34:50,B00816P,ITC Roxy,-6.16737,106.80248,33.0,2023-04-19 07:14:57,0.0
AEAG780E9K69GO,587537853984,flazz,"Raisa Putra, M.Ak",F,1989,7D,Pancoran - Kampung Rambutan,1.0,B04290P,Sbr. RS Moh Ridwan Meuraksa,-6.294767,106.88167,4,2023-04-19 05:03:47,P00145,Pancoran Tugu Arah Barat,-6.2433,106.84388,14.0,2023-04-19 05:58:12,3500.0
JXGS405C1S82GC,3560553042793780,dki,"Danu Pradipta, S.Pd",M,1977,JAK.112,Terminal Tanah Merah - Pulo Gadung,1.0,B04287P,Sbr. RS Mediros,-6.179204,106.90379,9,2023-04-19 06:43:43,B04878P,Simpang Jln. Tarian Raya Barat,-6.170599,106.9099,14.0,2023-04-19 07:12:40,0.0
FTED585V1X73SQ,180060352930644,emoney,R. Sabrina Megantara,M,1997,11K,Rusun Komarudin - Penggilingan,0.0,P00270,Walikota Jakarta Timur,-6.21254,106.94537,1,2023-04-19 05:23:23,P00169,Penggilingan,-6.214132,106.93961,2.0,2023-04-19 06:04:57,0.0
LKEM547Z7F94VM,4582951929146910,dki,H. Jarwadi Suartini,M,2002,JAK.11,Tanah Abang - Kebayoran Lama,1.0,B01335P,Jln. Madrasah II Sukabumi Selatan,-6.209608,106.78336,18,2023-04-19 06:04:50,B05102P,Simpang Rawa Belong Palmerah Barat,-6.20663,106.78342,20.0,2023-04-19 06:32:16,0.0
MMZC584F7P26HW,180005992866880,emoney,R.A. Puti Permadi,M,1987,9D,Pasar Minggu - Tanah Abang,0.0,B02541P,Otorita Asahan,-6.223991,106.8159,16,2023-04-19 05:21:53,B02470P,Mja Rawa Bambu,-6.292069,106.84179,44.0,2023-04-19 06:07:22,3500.0
IWAA236P2R32AX,4684821109015770,dki,Paramita Budiyanto,F,1997,8C,Kebayoran Lama - Tanah Abang,1.0,B04301P,Sbr. RSUD Tanah Abang,-6.191139,106.81506,10,2023-04-19 06:53:54,B05783P,TPU Karet Bivak,-6.201241,106.814,16.0,2023-04-19 07:28:22,3500.0
OSJE979Y7F35QO,213146091952345,emoney,Raina Kusmawati,F,1996,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,0.0,B04112P,Sbr. Mushola Al Hidayah Bukit Duri,-6.222635,106.85527,8,2023-04-19 05:32:45,B05438P,St. Duren Kalibata 2,-6.256023,106.85547,24.0,2023-04-19 06:13:49,0.0
XISA822D0X28EF,4071961106848962,dki,"Drs. Genta Irawan, M.Pd",M,1993,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,0.0,B03270P,Rusun Cipinang Besar Selatan,-6.231625,106.88288,0,2023-04-19 06:43:17,B05785P,TPU Kb. Nanas 2,-6.232106,106.88017,1.0,2023-04-19 07:41:50,0.0
UJSM242B1S48FC,180062659848800,emoney,Bajragin Usada,M,2008,5,Matraman Baru - Ancol,0.0,P00021,Budi Utomo,-6.166063,106.83906,9,2023-04-19 16:19:11,P00140,Pademangan,-6.133704,106.83164,13.0,2023-04-19 17:50:39,3500.0
RMYY644S8S25VL,4885331907664776,dki,Gandi Widodo,F,1997,6C,Stasiun Tebet - Karet via Patra Kuningan,1.0,B03318P,Sawo Kecik Raya,-6.224852,106.85489,10,2023-04-19 17:16:05,P00235,Stasiun Tebet,-6.225503,106.85814,11.0,2023-04-19 18:20:26,3500.0
XFSG853M9O78GY,4996225095064169,dki,Emong Wastuti,F,1992,R1A,Pantai Maju - Kota,1.0,B02389P,Mayang Permai,-6.116421,106.75963,30,2023-04-19 16:21:41,"",Simpang Mandara Permai 2,-6.116512,106.75622,31.0,2023-04-19 17:41:06,3500.0
WCLC613G0S97ZW,639099174703,flazz,Surya Wacana,F,1978,11D,Pulo Gebang - Pulo Gadung 2 via PIK,1.0,B02947P,Pool Taksi,-6.188631,106.93426,7,2023-04-19 16:06:25,B02548P,Pajak Dan Retribusi Cakung,-6.205256,106.9312,18.0,2023-04-19 18:02:55,3500.0
ELQY963V4T02XJ,570928206772,flazz,Embuh Mardhiyah,M,1982,12,Tanjung Priok - Pluit,1.0,P00241,Sunter Kelapa Gading Arah Utara,-6.1429,106.89076,15,2023-04-19 16:03:27,P00272,Walikota Jakarta Utara Arah Utara,-6.118842,106.89314,17.0,2023-04-19 17:23:51,3500.0
RGMV323J9C08EO,2251412124634980,dki,Tirta Siregar,F,1993,1T,Cibubur - Balai Kota,1.0,B00325P,Dukuh Atas 3,-6.20565,106.8225,7,2023-04-19 17:42:31,B02873P,Plaza Sentral,-6.216247,106.81676,12.0,2023-04-19 19:11:03,20000.0
WHAQ855Q7U81PT,213155822653833,emoney,"R. Devi Hariyah, S.T.",M,1974,JAK.18,Kalibata - Kuningan,1.0,B01567P,Jln. Sawo III,-6.216545,106.84427,10,2023-04-19 17:20:00,B02230P,Masjid Al Barakah Assyafiiyah,-6.220472,106.8508,15.0,2023-04-19 18:41:15,0.0
KXXG391A5X70AJ,3587341902618993,dki,Darmanto Rajasa,F,1991,JAK.03,Lebak Bulus - Andara,0.0,B01204P,Jln. Karang Tengah Raya,-6.309964,106.78105,11,2023-04-19 16:49:03,B01493P,Jln. Pinang II Pondok Labu,-6.310414,106.79665,22.0,2023-04-19 18:18:48,0.0
SGUV668Y9R99SQ,6510013988638519,dki,"Cagak Maheswara, S.Sos",F,1992,B14,Bekasi Barat - Kuningan,0.0,B01963P,Kemenkes 2,-6.2287,106.83302,8,2023-04-19 17:18:12,B04686P,Setiabudi Utara 2,-6.207513,106.8294,15.0,2023-04-19 18:26:43,20000.0
HWSE039Y6X93UH,3580401035990896,dki,"T. Dadap Pradana, M.Ak",M,2004,1Q,Rempoa - Blok M,1.0,B05642P,Taman Puring 2,-6.242596,106.78793,8,2023-04-19 16:30:22,B01154P,Jln. IKPN Bintaro,-6.25997,106.76787,20.0,2023-04-19 18:13:12,3500.0
ZOPA984W1I14VS,5541851157087967,dki,"Oskar Widiastuti, S.Farm",F,1997,5M,Kampung Melayu - Tanah Abang via Cikini,0.0,B01786P,JPO Blok E,-6.184738,106.81492,29,2023-04-19 16:54:59,"",Blok F,-6.188552,106.81249,31.0,2023-04-19 18:29:58,3500.0
LLLU817W8V49QE,347204308990092,emoney,R.M. Labuh Laksmiwati,F,1984,M7B,BKN - Blok M,0.0,B01795P,Kalibata City 2,-6.255816,106.85237,7,2023-04-19 17:48:52,P00254,Tendean,-6.240213,106.83102,20.0,2023-04-19 18:59:28,""
PPIB205X6F28TO,3536759468239783,dki,Shakila Maryadi,F,1988,9A,PGC 2 - Grogol 2,0.0,P00029,Cawang Ciliwung Arah Barat,-6.243292,106.86359,5,2023-04-19 16:59:42,P00143,Pancoran Barat Arah Barat,-6.241672,106.8372,9.0,2023-04-19 18:22:34,3500.0
ZPEM538G6L98EX,6575130739600630,dki,Danuja Usada,F,2002,4,Pulo Gadung 2 - Tosari,0.0,P00188,Pramuka BPKP,-6.192192,106.87401,5,2023-04-19 16:03:21,P00135,Matraman 2,-6.19891,106.8545,9.0,2023-04-19 17:19:47,3500.0
ZQSX434C4G17YF,4056836188316,online,Nadine Utami,M,1975,JAK.46,Pasar Minggu - Jagakarsa,0.0,B01591P,Jln. SMP 175,-6.319534,106.82512,15,2023-04-19 16:45:14,B03539P,Sbr. Gg. H. Yusuf Jati Padang,-6.29314,106.82863,27.0,2023-04-19 17:37:49,0.0
VPOE226U6O09LQ,4532407180860336,dki,H. Lutfan Nurdiyanti,M,2011,S22,Ciputat - Kampung Rambutan,1.0,B03033P,Pusdiklat Kemenag 2,-6.312209,106.75252,20,2023-04-19 16:31:32,B02919P,Pom Bensin Ciputat,-6.321313,106.74627,22.0,2023-04-19 18:29:33,3500.0
VQBO440B0D66NZ,4556326832434362836,brizzi,Sari Nababan,F,2004,13,Ciledug - Tendean,0.0,P00096,JORR,-6.236104,106.75488,3,2023-04-19 17:11:51,P00044,CSW 1,-6.23994,106.79843,10.0,2023-04-19 18:39:24,3500.0
LDDT942E0U75HX,4969284110642,online,"Hj. Ophelia Haryanti, S.Sos",M,2002,9E,Kebayoran Lama - Jelambar,0.0,B01792P,Juraganan,-6.220342,106.79119,6,2023-04-19 16:00:33,P00190,Ps. Palmerah,-6.207817,106.79695,11.0,2023-04-19 17:31:14,3500.0
RQDM212U5B45VY,502034641014,flazz,"Adikara Kurniawan, S.Sos",M,2003,M9,Pinang Ranti - Pluit,0.0,P00090,Jembatan Dua,-6.143279,106.79352,21,2023-04-19 17:34:16,P00181,Pluit,-6.115795,106.79037,24.0,2023-04-19 19:14:56,3500.0
OIPR760Q0Q77BA,5430018591726410,dki,Karna Waskita,M,1981,JAK.88,Terminal Tanjung Priok - Ancol Barat,1.0,B05970P,SMA 40,-6.13136,106.84143,12,2023-04-19 17:19:46,B06875P,Jln. R. E. Martadinata,-6.130036,106.83429,19.0,2023-04-19 19:15:05,0.0
CAUV691F8T00TL,378872365541693,emoney,Aslijan Irawan,F,2009,T11,Poris Plawad - Bundaran Senayan,0.0,B02871P,Plaza Senayan 1,-6.224748,106.798376,23,2023-04-19 17:14:41,B04674P,Senayan City,-6.227767,106.798089,24.0,2023-04-19 18:47:27,3500.0
JFOB297V1A37QG,343851798729291,emoney,Garang Utama,F,1997,JAK.16,Cililitan - Condet,1.0,B03038P,Puskesmas Balekambang,-6.284147,106.85164,14,2023-04-19 17:24:32,B00410P,Gg. Ayama,-6.27204,106.8671,29.0,2023-04-19 19:23:13,0.0
JYFI487J8O40GY,676293109036,flazz,Fathonah Saefullah,M,1983,6V,Ragunan - Gelora Bung Karno,1.0,P00228,SMK 57,-6.290967,106.82365,14,2023-04-19 17:29:23,P00199,Ragunan,-6.305769,106.81949,16.0,2023-04-19 18:37:16,3500.0
QKEK571M6P51BP,213191293100137,emoney,Darman Purwanti,M,1999,11Q,Kampung Melayu - Pulo Gebang via BKT,1.0,P00086,Jatinegara RS Premier,-6.221412,106.86807,2,2023-04-19 17:45:16,B00767P,Hero Basuki Rahmat,-6.22764,106.88296,6.0,2023-04-19 18:35:52,3500.0
GJTT100E0D25VA,2295833910329055,dki,Taufik Farida,F,1981,JAK.02,Kampung Melayu - Duren Sawit,1.0,B02339P,Masjid Jami Attaubah 2,-6.231559,106.87297,29,2023-04-19 17:57:24,B05706P,Term. Kampung Melayu,-6.224804,106.86697,36.0,2023-04-19 19:18:49,0.0
PGYV574Q2K60AO,4968156435384914,dki,Martana Suartini,F,2007,11,Pulo Gebang - Matraman,1.0,P00080,Imigrasi Jakarta Timur,-6.214632,106.88227,4,2023-04-19 17:42:23,"","","","","","",3500.0
RCMR345H6K86NT,676367323901,flazz,Eluh Nugroho,F,2011,1C,Pesanggrahan - Blok M,1.0,B04684P,Seskoal 1,-6.238155,106.77231,11,2023-04-19 17:31:47,B02008P,Kolong Tol Guru Saleh,-6.257605,106.76529,37.0,2023-04-19 19:11:15,3500.0
RKHH908X7Y48FW,4384653483539395,dki,"Cut Hana Maulana, S.H.",F,1979,3B,Rusun Flamboyan - Cengkareng,1.0,B04136P,Sbr. Ps. Cengkareng,-6.151851,106.72708,1,2023-04-19 16:23:15,B00192P,BSI Cengkareng,-6.147973,106.72781,3.0,2023-04-19 18:09:44,0.0
UBQG895E5S43BV,213155309116759,emoney,Tgk. Ilsa Farida,M,1983,R1A,Pantai Maju - Kota,1.0,B01680P,Jln. Tiang Bendera III,-6.134768,106.80901,5,2023-04-19 16:07:27,B03165P,RS PIK 2,-6.112549,106.75264,33.0,2023-04-19 17:26:39,3500.0
HXDD216T4R55GG,4682220924642,online,"Drs. Nadia Ramadan, S.Sos",M,1960,M1,Blok M - Kota,1.0,P00256,MH Thamrin,-6.188149,106.82299,10,2023-04-19 16:18:42,P00261,Tosari,-6.196892,106.82309,12.0,2023-04-19 17:23:47,3500.0
WQSJ309F9O10VK,3589380857722689,dki,drg. Lukman Hidayanto,M,1995,JAK.46,Pasar Minggu - Jagakarsa,0.0,B03746P,Sbr. Jln. Kebagusan III,-6.309188,106.827,19,2023-04-19 17:23:33,B01965P,Kementan,-6.294976,106.82448,25.0,2023-04-19 18:38:43,0.0
VUSQ338N4E41TJ,4394677357168120,dki,"Ibrahim Prayoga, S.H.",F,2001,7E,Kampung Rambutan - Ragunan,1.0,B01062P,Jln. Gabus Raya,-6.301222,106.83623,7,2023-04-19 16:46:18,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,16.0,2023-04-19 18:32:51,3500.0
NDHH240Z8W07KT,4905734029265594,dki,Ega Andriani,F,1990,1P,Senen - Blok M,1.0,B00113P,Bank Indonesia 2,-6.182667,106.82275,18,2023-04-19 17:32:00,B05442P,St. Gambir 2,-6.17568,106.8307,25.0,2023-04-19 19:23:12,3500.0
EPGO144M4U95JK,379334845079777,emoney,Salman Ramadan,M,1968,7D,Pancoran - Kampung Rambutan,1.0,B01762P,Jembatan Pintu Satu,-6.300382,106.88363,2,2023-04-19 16:04:32,P00029,Cawang Ciliwung Arah Barat,-6.243292,106.86359,11.0,2023-04-19 17:24:11,3500.0
MOUS084P4B12AG,346910704516122,emoney,Zizi Nasyiah,M,1985,6H,Senen - Lebak Bulus,0.0,B02840P,Pintu Air Menteng,-6.19598,106.83266,21,2023-04-19 16:48:19,P00103,Karet Kuningan,-6.21667,106.830737,28.0,2023-04-19 18:21:58,3500.0
DTGA608B0F39SE,2247096843683316,dki,"Tgk. Aris Pradipta, M.M.",F,2010,14,Jakarta International Stadium - Senen,0.0,B04517P,Sbr. Sunter Icon,-6.134808,106.85595,5,2023-04-19 16:15:34,B00292P,Danau Agung 1,-6.147281,106.8582,8.0,2023-04-19 17:59:10,3500.0
SOIN877G8O33II,675990206087,flazz,Margana Narpati,F,1989,BW9,Monas - Pantai Indah Kapuk,0.0,B06049P,Melody Golf,-6.091746,106.7461,7,2023-04-19 17:06:53,B06040P,Pantai Maju,-6.093637,106.75068,8.0,2023-04-19 18:17:44,0.0
JOAX775S3B40IF,639040388584,flazz,"Galang Megantara, S.Ked",M,1989,JIS3,Harmoni - Jakarta International Stadium,1.0,B04789P,Simpang Danau Sunter Utara Barat,-6.139853,106.85663,11,2023-04-19 16:20:56,B01745P,Jembatan Item,-6.130078,106.85492,13.0,2023-04-19 17:32:01,3500.0
FLRL985Z2A40GN,4947438345710982,dki,Rahayu Rahayu,F,2006,5M,Kampung Melayu - Tanah Abang via Cikini,0.0,B01786P,JPO Blok E,-6.184738,106.81492,29,2023-04-19 17:41:44,B02830P,Pharmin,-6.182988,106.81306,30.0,2023-04-19 19:31:44,3500.0
GLBD624I3C74SL,3539535695881465,dki,"Dr. Zulfa Tamba, S.E.I",M,1986,2,Pulo Gadung - Monas,1.0,P00037,Cempaka Tengah,-6.170398,106.86659,8,2023-04-19 17:49:53,P00192,Pulo Gadung 1,-6.183239,106.90907,15.0,2023-04-19 19:01:57,3500.0
YWUU134D9I59UI,574726750023,flazz,drg. Lukita Rajata,F,1983,JAK.15,Bulak Turi - Tanjung Priok,1.0,B03236P,Ruko Enggano,-6.10982,106.88493,1,2023-04-19 17:03:10,B02620P,Ps. Jongkok,-6.108844,106.93442,30.0,2023-04-19 18:32:32,0.0
FPBG816K4E83IS,344303671677311,emoney,"R. Mila Wahyuni, S.Sos",F,2006,R1A,Pantai Maju - Kota,0.0,B05252P,SMAK Penabur Enam 1,-6.114247,106.77389,17,2023-04-19 16:44:15,B00079P,Aston Pluit 1,-6.124693,106.79511,28.0,2023-04-19 18:36:01,3500.0
