transID,payCardID,halteID_tapIn,halteID_tapOut,corridorID,transaction_created_at,tapInTime,tapOutTime,duration,stopStartSeq,stopEndSeq,seqAmount,payAmount
JULX260I0F41HF,3594955647820605,B06533P,B06540P,JAK.86,2023-04-17,2023-04-17T16:09:13.000Z,2023-04-17T17:24:50.000Z,15,12,22.0,10.0,0.0
ZUZW136A3H37KO,5578930710752840,B05457P,B00791P,unknown,2023-04-17,2023-04-17T20:16:06.000Z,2023-04-17T21:32:16.000Z,16,4,8.0,4.0,0.0
ZSFB862T2T71UY,4824850146050,P00191,P00195,2B,2023-04-17,2023-04-17T18:35:40.000Z,2023-04-17T19:30:28.000Z,54,19,24.0,5.0,3500.0
DVOQ001Y0G25XT,4676547013558532566,P00120,P00222,6A,2023-04-17,2023-04-17T16:53:42.000Z,2023-04-17T18:27:51.000Z,34,15,16.0,1.0,3500.0
AFCF367C0D12PM,3521870832057616,B00005P,B05703P,D11,2023-04-17,2023-04-17T20:38:03.000Z,2023-04-17T21:41:17.000Z,3,9,12.0,3.0,3500.0
GITX576U0B34UF,4883884234588862,B05067P,B02536P,JAK.14,2023-04-17,2023-04-17T16:11:18.000Z,2023-04-17T17:44:05.000Z,32,3,11.0,8.0,0.0
QVYR621K8N99QY,345385804376449,B01480P,B05950P,JAK.03,2023-04-17,2023-04-17T15:27:25.000Z,2023-04-17T16:58:46.000Z,31,6,27.0,21.0,0.0
SVEW978I3O37QR,4874773937841002647,B02183P,B00115P,6C,2023-04-17,2023-04-17T15:53:53.000Z,2023-04-17T17:35:08.000Z,41,3,5.0,2.0,3500.0
ARJV587D4V26MZ,4827442129358526,P00077,P00120,4D,2023-04-17,2023-04-17T15:15:58.000Z,2023-04-17T16:24:57.000Z,8,14,16.0,2.0,3500.0
QEKO971J6K16UP,6547155617203954,B05686P,B05186P,5N,2023-04-17,2023-04-17T20:26:13.000Z,2023-04-17T21:33:29.000Z,7,47,54.0,7.0,3500.0
WJKM336S1L67LW,4993710478837,B03090P,B01850P,2E,2023-04-17,2023-04-17T17:33:41.000Z,2023-04-17T18:32:42.000Z,59,20,25.0,5.0,0.0
HAWD477V5V06ZU,346835441559343,B02575P,B03199P,1R,2023-04-17,2023-04-17T15:43:57.000Z,2023-04-17T17:10:14.000Z,26,11,13.0,2.0,3500.0
OTIX023Y9E04UZ,4016568396545,B03069P,B02895P,JAK.32,2023-04-17,2023-04-17T20:46:27.000Z,2023-04-17T21:52:04.000Z,5,61,62.0,1.0,0.0
DFLE998Q1W04LJ,5321470256126935,P00254,P00221,13B,2023-04-17,2023-04-17T17:15:57.000Z,2023-04-17T18:09:02.000Z,53,2,9.0,7.0,3500.0
MSLV765M5M19UW,2716817624410658,P00081,P00088,2A,2023-04-17,2023-04-17T15:25:05.000Z,2023-04-17T17:14:39.000Z,49,19,23.0,4.0,3500.0
ANQR039P2M86XM,3502967899324468,B04263P,B00733P,6Q,2023-04-17,2023-04-17T18:15:54.000Z,2023-04-17T20:11:33.000Z,55,12,13.0,1.0,3500.0
MOOW001Y0S94WA,30566784196002,B02060P,B04612P,JAK.28,2023-04-17,2023-04-17T18:53:12.000Z,2023-04-17T20:41:04.000Z,47,44,53.0,9.0,0.0
LDCA433H0I98LM,4613911137735824,P00025,P00010,M6,2023-04-17,2023-04-17T16:44:50.000Z,2023-04-17T17:54:22.000Z,9,17,19.0,2.0,3500.0
YRJG884A5C84PG,3581752444414350,B01040P,B06768P,JAK.106,2023-04-17,2023-04-17T17:36:35.000Z,2023-04-17T18:58:25.000Z,21,14,20.0,6.0,0.0
ULZA256L7I91SD,4699023220672919,unknown,B06647P,JAK.47,2023-04-17,2023-04-17T16:27:11.000Z,2023-04-17T17:57:30.000Z,30,40,44.0,4.0,0.0
LMBJ734N0I82OK,30411542225886,P00093,P00205,M9,2023-04-17,2023-04-17T15:02:46.000Z,2023-04-17T16:32:16.000Z,29,2,8.0,6.0,3500.0
KNEO183U8R45UB,213121182081593,B02013P,B03094P,1K,2023-04-17,2023-04-17T20:54:44.000Z,2023-04-17T22:14:58.000Z,20,6,9.0,3.0,20000.0
JPZH340Z0A71SX,4804574576642,B01555P,B03034P,JAK.53,2023-04-17,2023-04-17T19:56:15.000Z,2023-04-17T21:19:33.000Z,23,29,57.0,28.0,0.0
ILFN674T3A19AI,4422444870929,B05983P,B04401P,JAK.88,2023-04-17,2023-04-17T15:36:06.000Z,2023-04-17T16:55:17.000Z,19,4,24.0,20.0,0.0
TRKS288E0M63AW,4068378587730,B02231P,P00005,2B,2023-04-17,2023-04-17T18:43:49.000Z,2023-04-17T19:51:47.000Z,7,12,25.0,13.0,3500.0
EWLS528F1Q52KS,4055737709006,unknown,P00261,6B,2023-04-17,2023-04-17T18:13:58.000Z,2023-04-17T19:53:07.000Z,39,12,14.0,2.0,3500.0
SMWI952O8C24KO,370015486110380,B00138P,B01994P,JAK.48B,2023-04-17,2023-04-17T19:17:26.000Z,2023-04-17T21:00:32.000Z,43,1,4.0,3.0,""
ORSI218R9L23WK,3534872160014081,B02503P,B02095P,4C,2023-04-17,2023-04-17T17:55:06.000Z,2023-04-17T19:35:50.000Z,40,17,18.0,1.0,3500.0
HHRM682Y2F12RM,6592199688926618,P00110,P00107,M8,2023-04-17,2023-04-17T18:00:37.000Z,2023-04-17T19:06:22.000Z,5,10,19.0,9.0,3500.0
MYSC410J8D09IL,4822998072462404,B05723P,B06542P,JAK.86,2023-04-17,2023-04-17T18:24:26.000Z,2023-04-17T19:31:16.000Z,6,0,24.0,24.0,0.0
QCED464M2G25HS,5550195894033357,B00104P,P00155,9E,2023-04-17,2023-04-17T17:27:43.000Z,2023-04-17T19:09:33.000Z,41,18,20.0,2.0,3500.0
TOQR913L2O36WR,4504835338188867,B04951P,B00085P,JAK.120,2023-04-17,2023-04-17T20:16:03.000Z,2023-04-17T21:09:06.000Z,53,14,32.0,18.0,0.0
FBVR354W2H78UL,2294337563510525,B05235P,B01813P,5M,2023-04-17,2023-04-17T17:23:28.000Z,2023-04-17T18:19:04.000Z,55,7,23.0,16.0,3500.0
MIXM591U9M87WV,2720228027487356,P00119,P00026,9C,2023-04-17,2023-04-17T16:39:16.000Z,2023-04-17T17:50:33.000Z,11,11,14.0,3.0,3500.0
PIAQ997C3B92TH,3508912774663915,B03183P,B02393P,9H,2023-04-17,2023-04-17T17:46:09.000Z,2023-04-17T19:32:11.000Z,46,29,30.0,1.0,3500.0
MUON390E4H78RF,213166032088637,B00184P,B05693P,2Q,2023-04-17,2023-04-17T19:59:12.000Z,2023-04-17T21:36:35.000Z,37,2,4.0,2.0,3500.0
CEIZ517K2Z63HY,4590339247562523,P00144,unknown,9C,2023-04-17,2023-04-17T17:30:00.000Z,"","",6,"","",3500.0
IBWF338G7J56ZG,180039849944954,B02789P,B04942P,JAK.27,2023-04-17,2023-04-17T18:49:43.000Z,2023-04-17T20:28:00.000Z,38,42,47.0,5.0,0.0
GOVN876K4P51ZE,30375353002744,P00148,P00291,JIS3,2023-04-17,2023-04-17T16:51:25.000Z,2023-04-17T18:15:15.000Z,23,10,13.0,3.0,3500.0
PEIS110X7H75KR,4668539141678666,B02777P,B00092P,JAK.20,2023-04-17,2023-04-17T15:03:02.000Z,2023-04-17T16:38:55.000Z,35,4,36.0,32.0,0.0
TZEP288U7E96HT,501843492007,B02804P,P00123,12A,2023-04-17,2023-04-17T18:47:18.000Z,2023-04-17T20:43:43.000Z,56,1,12.0,11.0,3500.0
CGIC749K0A05AE,340306170432199,B02159P,B04880P,JAK.42,2023-04-17,2023-04-17T19:53:19.000Z,2023-04-17T21:08:21.000Z,15,30,43.0,13.0,0.0
YIFC823V3H52GN,180073186339783,B04449P,B02914P,JAK.01,2023-04-17,2023-04-17T17:33:22.000Z,2023-04-17T18:26:20.000Z,52,9,23.0,14.0,0.0
BHQS047P4X86BC,503841011862,P00106,P00096,13B,2023-04-17,2023-04-17T18:07:10.000Z,2023-04-17T19:11:31.000Z,4,8,12.0,4.0,3500.0
JKEH905X3R60ZU,6011412805910941,B00322P,B02214P,1F,2023-04-17,2023-04-17T15:36:13.000Z,2023-04-17T16:49:50.000Z,13,4,5.0,1.0,3500.0
FQAV795I7E17YM,4718616234301,P00019,B00689P,unknown,2023-04-17,2023-04-17T20:01:55.000Z,2023-04-17T21:12:07.000Z,10,8,10.0,2.0,3500.0
JCTA039C2G37TD,4790144523070821,P00216,P00119,9,2023-04-17,2023-04-17T19:11:30.000Z,2023-04-17T20:24:50.000Z,13,12,14.0,2.0,3500.0
ZXPW433G6I26PX,3566956122502027,P00191,B02829P,11D,2023-04-17,2023-04-17T19:40:20.000Z,2023-04-17T21:18:31.000Z,38,4,25.0,21.0,3500.0
IRDA775F7M59RZ,4565819618289286,B02691P,B05180P,JAK.07,2023-04-17,2023-04-17T17:44:56.000Z,2023-04-17T19:13:59.000Z,29,42,46.0,4.0,0.0
EIAT375F3H61CC,213183686660553,unknown,B06819P,JAK.37,2023-04-17,2023-04-17T16:04:55.000Z,2023-04-17T17:33:01.000Z,28,21,38.0,17.0,0.0
PXVR297Z6N69VD,4736304277327671,P00206,B03431P,T11,2023-04-17,2023-04-17T19:27:49.000Z,2023-04-17T20:59:12.000Z,31,6,20.0,14.0,3500.0
QCRS208R3D07BW,630485154219,B02154P,B01205P,JAK.48A,2023-04-17,2023-04-17T17:55:24.000Z,2023-04-17T19:17:17.000Z,21,11,18.0,7.0,""
NBJX136K9D15BZ,375884069521593,B05743P,unknown,JAK.59,2023-04-17,2023-04-17T20:29:35.000Z,"","",33,"","",0.0
SIFA956K1S85RS,180076008017040,B03429P,B00705P,JAK.56,2023-04-17,2023-04-17T20:51:30.000Z,2023-04-17T22:09:09.000Z,17,56,58.0,2.0,0.0
NOEN110R0W20UV,30471339318393,P00137,P00009,M3,2023-04-17,2023-04-17T16:42:52.000Z,2023-04-17T18:00:06.000Z,17,13,14.0,1.0,3500.0
DDAB673K8X25GI,4040314383482,B02832P,B00806P,BW9,2023-04-17,2023-04-17T17:41:11.000Z,2023-04-17T18:36:03.000Z,54,5,9.0,4.0,0.0
WEWK496K1H58WQ,213119132205510,B05363P,B02984P,JAK.39,2023-04-17,2023-04-17T16:06:17.000Z,2023-04-17T17:38:05.000Z,31,23,32.0,9.0,0.0
OZVI020T3J37MI,4541880000962,B04766P,B03817P,JAK.31,2023-04-17,2023-04-17T18:38:51.000Z,2023-04-17T20:00:50.000Z,21,38,49.0,11.0,0.0
HVVV658Z6E59JC,4321295069509396,B06740P,B03078P,6T,2023-04-17,2023-04-17T19:19:41.000Z,2023-04-17T20:25:27.000Z,5,7,34.0,27.0,3500.0
BNIW047V5I89VA,676371995694,B02956P,B03321P,JAK.22,2023-04-17,2023-04-17T18:35:57.000Z,2023-04-17T20:28:28.000Z,52,3,7.0,4.0,0.0
CYUV862B4R67NQ,4181188603059045,B03291P,B06653P,11B,2023-04-17,2023-04-17T18:12:53.000Z,2023-04-17T19:37:53.000Z,25,0,2.0,2.0,0.0
AOFB288B7R25WT,36883602587849,B05643P,B03012P,6Q,2023-04-18,2023-04-18T06:48:53.000Z,2023-04-18T07:23:17.000Z,34,9,10.0,1.0,3500.0
XVZZ744S7Y98BV,630471439459,P00031,P00070,7,2023-04-18,2023-04-18T11:48:09.000Z,2023-04-18T12:21:02.000Z,32,11,12.0,1.0,3500.0
YZLR661D8W43BB,4543770359797416,B00729P,B03626P,1E,2023-04-18,2023-04-18T08:15:13.000Z,2023-04-18T09:00:07.000Z,44,15,16.0,1.0,3500.0
OYAW222H9K36ZY,4712578077830764,B04518P,B02016P,11Q,2023-04-18,2023-04-18T07:34:24.000Z,2023-04-18T08:46:40.000Z,12,11,15.0,4.0,3500.0
IFMC053O3P52NI,3522515700043201,B04937P,B00168P,JAK.61,2023-04-18,2023-04-18T08:50:00.000Z,2023-04-18T10:11:17.000Z,21,3,29.0,26.0,0.0
JKYH698A4Q71OD,4124479653277670248,B02214P,P00230,1F,2023-04-18,2023-04-18T12:13:36.000Z,2023-04-18T13:15:33.000Z,1,5,6.0,1.0,3500.0
FOON232O4U05OZ,213122351336222,P00105,P00002,10,2023-04-18,2023-04-18T05:48:51.000Z,2023-04-18T07:02:46.000Z,13,10,13.0,3.0,3500.0
JJQA341F5C88NX,3592479316508823,P00175,P00050,M3,2023-04-18,2023-04-18T05:28:44.000Z,2023-04-18T06:43:50.000Z,15,1,5.0,4.0,3500.0
EHRX576S6E64QR,4121673937975,B00122P,B00351P,JAK.120,2023-04-18,2023-04-18T10:24:57.000Z,2023-04-18T11:54:35.000Z,29,3,33.0,30.0,0.0
NKMC055O5D37FA,30049505347485,B05904P,B02161P,S21,2023-04-18,2023-04-18T06:15:53.000Z,2023-04-18T07:38:56.000Z,23,24,25.0,1.0,3500.0
QCMV963U0I71JI,3546981403871656,B00762P,unknown,2B,2023-04-18,2023-04-18T11:50:26.000Z,2023-04-18T13:36:42.000Z,46,26,27.0,1.0,3500.0
USPJ589Y8V06WL,4582832677562989,P00091,P00081,M3,2023-04-18,2023-04-18T12:47:14.000Z,2023-04-18T14:16:39.000Z,29,6,8.0,2.0,3500.0
VWMK275D0D69SC,4576861140710803534,B00498P,B00965P,JAK.72,2023-04-18,2023-04-18T07:23:21.000Z,2023-04-18T08:11:09.000Z,47,8,27.0,19.0,0.0
ZHJR370W5W23MX,4840744854508974,B00777P,B06854P,JAK.53,2023-04-18,2023-04-18T08:29:04.000Z,2023-04-18T09:46:58.000Z,17,10,61.0,51.0,0.0
ZDVZ046Z0I17UB,375849137332372,B00455P,B04160P,JAK.58,2023-04-18,2023-04-18T05:20:53.000Z,2023-04-18T06:55:30.000Z,34,39,54.0,15.0,0.0
NFBU331B0D61BH,4437160351996555,B01638P,B01437P,1N,2023-04-18,2023-04-18T05:55:54.000Z,2023-04-18T07:22:54.000Z,27,3,23.0,20.0,3500.0
KQHY127O7S18DA,370095866460258,P00152,P00266,M4,2023-04-18,2023-04-18T13:54:51.000Z,2023-04-18T14:59:43.000Z,4,4,5.0,1.0,3500.0
RDZC480Z1A23KQ,630419596436,B01839P,B00248P,1K,2023-04-18,2023-04-18T09:38:57.000Z,2023-04-18T11:02:51.000Z,23,7,11.0,4.0,20000.0
QIJI459V8H90AP,3540357155140234,B00822P,B00070P,2E,2023-04-18,2023-04-18T06:00:39.000Z,2023-04-18T07:03:02.000Z,2,17,29.0,12.0,0.0
PKZG081N0K10SQ,213125070843980,B00148P,B05488P,S31,2023-04-18,2023-04-18T10:21:48.000Z,2023-04-18T11:12:08.000Z,50,0,2.0,2.0,20000.0
QRQZ448T7I65IR,6011718928121822,B00102P,B00825P,1R,2023-04-18,2023-04-18T13:03:31.000Z,2023-04-18T13:46:31.000Z,43,3,12.0,9.0,3500.0
EYHV901P9B29NZ,4724873649782668,B02209P,P00129,6U,2023-04-18,2023-04-18T07:45:34.000Z,2023-04-18T09:08:03.000Z,22,13,15.0,2.0,3500.0
UMPH396U6O65PC,213110868551409,B04820P,B03199P,2P,2023-04-18,2023-04-18T13:48:46.000Z,2023-04-18T15:38:58.000Z,50,3,8.0,5.0,3500.0
VKBP391J1A93PV,3509163775507805,B01721P,B02277P,9D,2023-04-18,2023-04-18T06:24:06.000Z,2023-04-18T07:39:35.000Z,15,21,41.0,20.0,3500.0
TKMA222X2O89QR,3569644495730154,B01860P,B06577P,1C,2023-04-18,2023-04-18T07:32:22.000Z,2023-04-18T09:28:28.000Z,56,28,35.0,7.0,3500.0
WSUK284V1I83XI,4592780721139296,P00028,B01221P,2B,2023-04-18,2023-04-18T08:37:14.000Z,2023-04-18T09:32:56.000Z,55,8,13.0,5.0,3500.0
UHVH822X6Z22TU,180001837393123,P00087,P00097,8A,2023-04-18,2023-04-18T09:35:24.000Z,2023-04-18T11:33:40.000Z,58,0,7.0,7.0,3500.0
RVIR292O0B93UJ,30453434239088,B05317P,B04136P,JAK.52,2023-04-18,2023-04-18T09:00:32.000Z,2023-04-18T10:17:14.000Z,16,32,37.0,5.0,0.0
AQQO979C8J56ZC,378517729021177,B05168P,B03037P,JAK.13,2023-04-18,2023-04-18T05:42:27.000Z,2023-04-18T07:24:15.000Z,41,27,31.0,4.0,0.0
SULH729X8F05LV,3575726862796769,P00161,P00097,8A,2023-04-18,2023-04-18T08:24:22.000Z,2023-04-18T10:12:48.000Z,48,6,7.0,1.0,3500.0
ITCD207C6H15CW,4023261383627521,B02488P,B02253P,JAK.113,2023-04-18,2023-04-18T11:58:15.000Z,2023-04-18T12:24:26.000Z,26,2,17.0,15.0,0.0
HEQG978B8Y48HB,213109637797111,P00039,P00256,M7,2023-04-18,2023-04-18T05:19:49.000Z,2023-04-18T05:56:20.000Z,36,12,25.0,13.0,3500.0
MBYD474F3T77PX,4227729131214,P00104,P00295,M1,2023-04-18,2023-04-18T12:25:13.000Z,2023-04-18T13:54:31.000Z,29,7,16.0,9.0,3500.0
ZBVE735Q6T38YC,371749273751332,B02286P,B00084P,10K,2023-04-18,2023-04-18T13:44:48.000Z,2023-04-18T15:07:02.000Z,22,19,34.0,15.0,3500.0
XJJA451C5R41QS,4767223872063121,B01604P,B05333P,JAK.24,2023-04-18,2023-04-18T09:28:34.000Z,2023-04-18T10:16:57.000Z,48,13,46.0,33.0,0.0
JDLI667M4N59FS,4404611226778810111,B01460P,B04460P,JAK.58,2023-04-18,2023-04-18T08:45:21.000Z,2023-04-18T09:54:17.000Z,8,47,50.0,3.0,0.0
ARWT877F5O91RA,2321217432765996,B05509P,B02831P,D21,2023-04-18,2023-04-18T06:41:26.000Z,2023-04-18T08:18:48.000Z,37,10,12.0,2.0,3500.0
IZPM149A0Q64UN,5220242748386167,P00145,P00104,M7,2023-04-18,2023-04-18T12:02:44.000Z,2023-04-18T13:31:58.000Z,29,14,21.0,7.0,3500.0
LODX849B7P89RF,349318556724843,B01306P,B02981P,JAK.54,2023-04-18,2023-04-18T06:00:38.000Z,2023-04-18T06:29:22.000Z,28,11,25.0,14.0,0.0
VXRV888A3I81ZC,571548857234,B00191P,B04685P,1M,2023-04-18,2023-04-18T05:56:23.000Z,2023-04-18T07:03:12.000Z,6,27,31.0,4.0,3500.0
RJHJ676M2C25IX,4811093995390867,B03540P,B06789P,unknown,2023-04-18,2023-04-18T06:24:15.000Z,2023-04-18T08:00:31.000Z,36,41,47.0,6.0,0.0
CITA049Q3Q54OM,6543370786192839,B06652P,B03291P,unknown,2023-04-18,2023-04-18T11:11:12.000Z,2023-04-18T12:08:52.000Z,57,0,2.0,2.0,0.0
BXFE757X3C30EZ,3575910364072826,P00176,P00147,8,2023-04-18,2023-04-18T12:13:20.000Z,2023-04-18T13:35:06.000Z,21,22,25.0,3.0,3500.0
COOS113F4A67VW,346207628214482,B00484P,B00910P,JAK.37,2023-04-18,2023-04-18T09:30:52.000Z,2023-04-18T09:59:44.000Z,28,4,29.0,25.0,0.0
HBWD160Q4S33GJ,2251394829781052,unknown,B02562P,5N,2023-04-18,2023-04-18T11:52:53.000Z,2023-04-18T13:48:10.000Z,55,21,46.0,25.0,3500.0
IENP957S3W73RD,213189102300294,B03628P,B01248P,JAK.60,2023-04-18,2023-04-18T09:33:18.000Z,2023-04-18T11:32:50.000Z,59,29,33.0,4.0,0.0
NHHU619Q5P54ZP,3593546121496854,B02564P,B02091P,JAK.33,2023-04-18,2023-04-18T06:06:13.000Z,2023-04-18T06:35:34.000Z,29,63,66.0,3.0,0.0
IWXQ868I5R07IG,379645412081015,B00334P,B01327P,JAK.113,2023-04-18,2023-04-18T08:11:38.000Z,2023-04-18T09:09:58.000Z,58,7,21.0,14.0,0.0
CJBL039H8S78EW,375644954631844,B02839P,B04887P,JAK.118,2023-04-18,2023-04-18T05:04:33.000Z,2023-04-18T05:57:01.000Z,52,26,36.0,10.0,0.0
KJTZ959Y7P18YI,2297064871329623,P00085,P00164,6V,2023-04-18,2023-04-18T08:24:04.000Z,2023-04-18T09:37:12.000Z,13,3,4.0,1.0,3500.0
ARWK410B9W07LN,2299897648971146,B04043P,B00028P,JAK.85,2023-04-18,2023-04-18T05:40:52.000Z,2023-04-18T07:18:46.000Z,37,11,28.0,17.0,0.0
FWGT737Q6D90SN,588376777318,B00400P,B04968P,JAK.28,2023-04-18,2023-04-18T11:21:09.000Z,2023-04-18T13:16:29.000Z,55,2,22.0,20.0,0.0
IESD600T1R92YU,375635714547874,B00821P,B03078P,4B,2023-04-18,2023-04-18T10:10:20.000Z,2023-04-18T11:31:33.000Z,21,4,12.0,8.0,3500.0
HGGC127O3G19BT,4432146433702,B00974P,B06818P,JAK.37,2023-04-18,2023-04-18T06:49:24.000Z,2023-04-18T08:21:53.000Z,32,17,22.0,5.0,0.0
NJRR735C5M44EV,180074265853819,B02794P,B04060P,JAK.27,2023-04-18,2023-04-18T05:44:48.000Z,2023-04-18T06:37:17.000Z,52,39,40.0,1.0,0.0
UJVA169U5L01SI,502079867680,B06082P,B05579P,JAK.120,2023-04-18,2023-04-18T11:03:41.000Z,2023-04-18T12:37:25.000Z,33,37,42.0,5.0,0.0
IWOB089Y7G02MM,3562938327884362,B05974P,B03645P,JAK.88,2023-04-18,2023-04-18T06:06:39.000Z,2023-04-18T06:52:12.000Z,45,9,28.0,19.0,0.0
FLWF028K7M36AJ,4245445434793232,B04553P,B02770P,JAK.19,2023-04-18,2023-04-18T05:30:27.000Z,2023-04-18T06:42:30.000Z,12,23,52.0,29.0,0.0
FEEH447U2Q41DE,3536102311063490,B04708P,unknown,8D,2023-04-18,2023-04-18T11:51:01.000Z,"","",14,"","",3500.0
GZDM822F8O38CC,4126414491310853775,P00101,P00207,7F,2023-04-18,2023-04-18T08:28:14.000Z,2023-04-18T09:21:40.000Z,53,0,11.0,11.0,3500.0
JQNV119W8D03NL,6502937248567987,P00092,P00239,M12,2023-04-18,2023-04-18T11:54:29.000Z,2023-04-18T13:27:45.000Z,33,9,14.0,5.0,3500.0
QTXD656A1V73AC,676391914618,P00207,P00137,7F,2023-04-18,2023-04-18T12:12:01.000Z,2023-04-18T13:48:25.000Z,36,11,19.0,8.0,3500.0
RGFI048K0C31MX,4236399289828180970,B03079P,B01825P,M7B,2023-04-18,2023-04-18T09:47:32.000Z,2023-04-18T11:19:14.000Z,31,8,10.0,2.0,""
NJZW713K5N93IM,580165317646,B02736P,unknown,9D,2023-04-18,2023-04-18T09:35:32.000Z,"","",30,"","",3500.0
BGSF623R3Q03KZ,4441968018689585,B06262P,P00194,JAK.40,2023-04-18,2023-04-18T07:32:58.000Z,2023-04-18T08:05:51.000Z,32,19,21.0,2.0,0.0
TRSK023M9S22BX,3599499494778116,unknown,B01745P,JAK.77,2023-04-18,2023-04-18T10:05:22.000Z,2023-04-18T10:34:50.000Z,29,33,41.0,8.0,0.0
MMXG156M8L33RR,4956563442422641,B06668P,B03199P,2H,2023-04-18,2023-04-18T08:46:35.000Z,2023-04-18T09:42:43.000Z,56,3,5.0,2.0,0.0
YEBD599M1F06PD,3535503118200501,unknown,P00199,6,2023-04-18,2023-04-18T11:24:50.000Z,2023-04-18T12:48:06.000Z,23,13,17.0,4.0,3500.0
ZUOW973K3T44LY,3520950520120701,B00425P,B05721P,unknown,2023-04-18,2023-04-18T05:05:44.000Z,2023-04-18T06:50:10.000Z,44,49,52.0,3.0,3500.0
LSIV926W5F40YL,3521453331746722,B03305P,B04505P,6D,2023-04-18,2023-04-18T06:03:48.000Z,2023-04-18T06:43:18.000Z,39,12,13.0,1.0,3500.0
YEDU694I4A23IK,213193779899125,P00118,unknown,unknown,2023-04-18,2023-04-18T08:11:46.000Z,"","",7,"","",3500.0
AYIY702Z2N14IC,6011051787457511,P00252,P00178,9A,2023-04-18,2023-04-18T05:42:31.000Z,2023-04-18T06:21:14.000Z,38,9,19.0,10.0,3500.0
XAGX072O3A11EB,3573408657682585,P00035,P00042,M10,2023-04-18,2023-04-18T07:14:32.000Z,2023-04-18T08:51:57.000Z,37,7,16.0,9.0,3500.0
TTGK324K3P13UY,180084292834161,B05413P,B05718P,JAK.19,2023-04-18,2023-04-18T11:25:08.000Z,2023-04-18T12:45:54.000Z,20,53,54.0,1.0,0.0
ZCGO216F0O49MG,2245530208975489,P00202,P00061,M2,2023-04-18,2023-04-18T05:27:32.000Z,2023-04-18T06:17:54.000Z,50,9,10.0,1.0,3500.0
RREY734G4A29TK,377569057489568,P00218,P00026,1F,2023-04-18,2023-04-18T08:18:23.000Z,2023-04-18T09:22:47.000Z,4,4,6.0,2.0,3500.0
YPNC754K8O63NU,30183483265664,B00422P,B00546P,JAK.27,2023-04-18,2023-04-18T11:56:09.000Z,2023-04-18T12:22:21.000Z,26,39,42.0,3.0,0.0
IGCV380R8V40RC,180097961752050,P00247,P00101,7F,2023-04-18,2023-04-18T05:52:39.000Z,2023-04-18T06:22:07.000Z,29,15,16.0,1.0,3500.0
YNJE169V7M15PQ,4658673312063,P00065,P00026,9C,2023-04-18,2023-04-18T08:32:13.000Z,2023-04-18T08:58:45.000Z,26,12,14.0,2.0,3500.0
CLDU194T3G62EP,4358928087871,B02391P,B01882P,unknown,2023-04-18,2023-04-18T12:27:12.000Z,2023-04-18T13:01:15.000Z,34,5,28.0,23.0,3500.0
BSCR773R4H63EN,377814808795289,B04691P,B04916P,JAK.61,2023-04-18,2023-04-18T13:05:16.000Z,2023-04-18T15:03:06.000Z,57,30,39.0,9.0,0.0
CUDJ295P8Q29KW,180005680484434,P00259,P00024,13D,2023-04-18,2023-04-18T10:21:53.000Z,2023-04-18T11:05:10.000Z,43,10,17.0,7.0,3500.0
ULRD313Y4B08RE,3542062438073909,B06724P,B00788P,JAK.99,2023-04-18,2023-04-18T07:41:03.000Z,2023-04-18T09:40:00.000Z,58,25,27.0,2.0,0.0
TWCO917F8E19RZ,6505428590869475,B02943P,B02946P,4E,2023-04-18,2023-04-18T07:14:21.000Z,2023-04-18T09:10:27.000Z,56,8,9.0,1.0,0.0
ZRPU692B6R10IG,6509546148313351,B05397P,P00121,6C,2023-04-18,2023-04-18T10:47:14.000Z,2023-04-18T12:14:57.000Z,27,5,10.0,5.0,3500.0
IDBK159C5I28RH,371171976930370,B00713P,B02929P,JAK.06,2023-04-18,2023-04-18T07:56:54.000Z,2023-04-18T08:29:03.000Z,32,49,50.0,1.0,0.0
DTIW318G0O03LZ,4980564692107508708,B04728P,B00158P,1H,2023-04-18,2023-04-18T09:07:46.000Z,2023-04-18T10:45:02.000Z,37,9,11.0,2.0,3500.0
FLEG069Q6E28KY,4844470388320,B03318P,B05511P,JAK.48A,2023-04-18,2023-04-18T05:20:26.000Z,2023-04-18T07:12:43.000Z,52,22,24.0,2.0,""
UJSX890Y4Y45SM,6544577386584806,B05399P,B06643P,D32,2023-04-18,2023-04-18T09:57:12.000Z,2023-04-18T11:23:05.000Z,25,0,5.0,5.0,20000.0
SCYU796J4E73WZ,2294272245944067,P00170,B03285P,12H,2023-04-18,2023-04-18T10:15:39.000Z,2023-04-18T11:14:40.000Z,59,0,1.0,1.0,3500.0
RWWF149J1T30KE,6011512141688729,B04330P,B05654P,JAK.46,2023-04-18,2023-04-18T06:54:39.000Z,2023-04-18T08:51:53.000Z,57,3,13.0,10.0,0.0
TDQX745B0L00XM,4721742558058605,P00273,P00228,6V,2023-04-18,2023-04-18T08:12:14.000Z,2023-04-18T09:41:23.000Z,29,10,14.0,4.0,3500.0
VYPH953G9N50QI,3567474399039094,B02104P,P00236,B14,2023-04-18,2023-04-18T05:26:28.000Z,2023-04-18T06:58:31.000Z,32,0,19.0,19.0,20000.0
LHNJ853M3W29NO,3530393834004501,unknown,P00043,13C,2023-04-18,2023-04-18T10:22:05.000Z,2023-04-18T11:23:25.000Z,1,11,13.0,2.0,3500.0
