transID,payCardID,halteID_tapIn,halteID_tapOut,corridorID,transaction_created_at,tapInTime,tapOutTime,duration,stopStartSeq,stopEndSeq,seqAmount,payAmount
BCKV223U1Y80NC,570928206772,P00241,P00272,12,2023-04-20,2023-04-20T16:03:58.000Z,2023-04-20T17:03:59.000Z,0,15,17.0,2.0,3500.0
OPTX016O3Z88MU,2251412124634980,B00325P,B02873P,1T,2023-04-20,2023-04-20T16:26:32.000Z,2023-04-20T18:09:53.000Z,43,7,12.0,5.0,20000.0
PVXZ075S3M28JX,213155822653833,B01567P,B02230P,JAK.18,2023-04-20,2023-04-20T16:52:17.000Z,2023-04-20T17:55:53.000Z,3,10,15.0,5.0,0.0
KJKO601O3F07SZ,3587341902618993,B01204P,B01493P,JAK.03,2023-04-20,2023-04-20T17:26:26.000Z,2023-04-20T19:00:09.000Z,33,11,22.0,11.0,0.0
XGSH451N4V06TW,6510013988638519,B01963P,B04686P,B14,2023-04-20,2023-04-20T16:02:52.000Z,2023-04-20T17:43:45.000Z,40,8,15.0,7.0,20000.0
UPZL434V5M73AW,3580401035990896,B05642P,B01154P,1Q,2023-04-20,2023-04-20T16:01:25.000Z,2023-04-20T17:53:57.000Z,52,8,20.0,12.0,3500.0
VBPN301L7T22JB,5541851157087967,B01786P,B00159P,5M,2023-04-20,2023-04-20T17:10:32.000Z,2023-04-20T18:47:29.000Z,36,29,31.0,2.0,3500.0
JYLM437P6U39PY,347204308990092,B01795P,P00254,M7B,2023-04-20,2023-04-20T16:43:22.000Z,2023-04-20T18:21:41.000Z,38,7,20.0,13.0,""
YVNQ591B3N32PA,3536759468239783,P00029,P00143,9A,2023-04-20,2023-04-20T16:19:55.000Z,2023-04-20T17:46:05.000Z,26,5,9.0,4.0,3500.0
YKHU994D8U91LG,6575130739600630,P00188,P00135,4,2023-04-20,2023-04-20T16:01:02.000Z,2023-04-20T17:22:12.000Z,21,5,9.0,4.0,3500.0
HKFK613V0Q47IN,4056836188316,B01591P,B03539P,JAK.46,2023-04-20,2023-04-20T16:43:19.000Z,2023-04-20T18:01:22.000Z,18,15,27.0,12.0,0.0
CRIE666Z7Y09BH,4532407180860336,B03033P,B02919P,S22,2023-04-20,2023-04-20T17:06:08.000Z,2023-04-20T18:22:54.000Z,16,20,22.0,2.0,3500.0
KFTO866A6U15WW,4556326832434362836,P00096,P00044,13,2023-04-20,2023-04-20T16:17:06.000Z,2023-04-20T17:57:59.000Z,40,3,10.0,7.0,3500.0
WIAA660C0K80LX,4969284110642,B01792P,P00190,9E,2023-04-20,2023-04-20T17:47:12.000Z,2023-04-20T19:08:16.000Z,21,6,11.0,5.0,3500.0
DEXE185R8F43YC,502034641014,P00090,P00181,M9,2023-04-20,2023-04-20T17:45:52.000Z,2023-04-20T18:42:17.000Z,56,21,24.0,3.0,3500.0
HVGD911D1S54NZ,5430018591726410,B05970P,B06875P,JAK.88,2023-04-20,2023-04-20T17:28:52.000Z,2023-04-20T19:16:04.000Z,47,12,19.0,7.0,0.0
OMHL343Q9N36NR,378872365541693,B02871P,B04674P,T11,2023-04-20,2023-04-20T17:06:45.000Z,2023-04-20T18:34:37.000Z,27,23,24.0,1.0,3500.0
SVKV691N5D00MV,343851798729291,B03038P,B00410P,JAK.16,2023-04-20,2023-04-20T16:27:20.000Z,2023-04-20T17:25:27.000Z,58,14,29.0,15.0,0.0
LLSB733B0Y64JU,676293109036,P00228,P00199,6V,2023-04-20,2023-04-20T16:09:39.000Z,2023-04-20T17:13:23.000Z,3,14,16.0,2.0,3500.0
JDBX982A2Y50LS,213191293100137,P00086,B00767P,11Q,2023-04-20,2023-04-20T17:07:56.000Z,2023-04-20T18:53:51.000Z,45,2,6.0,4.0,3500.0
ZAVL440E0H85TV,2295833910329055,B02339P,unknown,JAK.02,2023-04-20,2023-04-20T17:40:17.000Z,2023-04-20T19:29:36.000Z,49,29,36.0,7.0,0.0
PUIK955P0K42SY,4968156435384914,P00080,P00234,11,2023-04-20,2023-04-20T17:51:20.000Z,2023-04-20T19:37:41.000Z,46,4,6.0,2.0,3500.0
RKDY395M1T29AH,676367323901,B04684P,B02008P,1C,2023-04-20,2023-04-20T16:14:39.000Z,2023-04-20T18:02:11.000Z,47,11,37.0,26.0,3500.0
HYDK345P1X68RS,4384653483539395,B04136P,B00192P,3B,2023-04-20,2023-04-20T17:08:57.000Z,2023-04-20T19:01:23.000Z,52,1,3.0,2.0,0.0
WSXY056J8K14OU,213155309116759,B01680P,B03165P,R1A,2023-04-20,2023-04-20T17:10:55.000Z,2023-04-20T19:04:17.000Z,53,5,33.0,28.0,3500.0
RPMQ029N5I27CB,4682220924642,P00256,unknown,M1,2023-04-20,2023-04-20T17:11:15.000Z,"","",10,"","",3500.0
VCXK858J9G34MS,3589380857722689,B03746P,B01965P,JAK.46,2023-04-20,2023-04-20T17:24:38.000Z,2023-04-20T18:52:56.000Z,28,19,25.0,6.0,0.0
HMWW591C1C70IB,4394677357168120,B01062P,P00247,7E,2023-04-20,2023-04-20T17:21:54.000Z,2023-04-20T18:38:09.000Z,16,7,16.0,9.0,3500.0
TIPS158B4I89KH,4905734029265594,B00113P,B05442P,1P,2023-04-20,2023-04-20T17:25:54.000Z,2023-04-20T18:27:56.000Z,2,18,25.0,7.0,3500.0
IZAZ342D1H41KU,379334845079777,B01762P,P00029,7D,2023-04-20,2023-04-20T16:40:29.000Z,2023-04-20T18:27:07.000Z,46,2,11.0,9.0,3500.0
XRLS494H3B47ZY,346910704516122,B02840P,P00103,6H,2023-04-20,2023-04-20T16:06:45.000Z,2023-04-20T17:28:25.000Z,21,21,28.0,7.0,3500.0
STLZ792I3I24SJ,2247096843683316,B04517P,B00292P,14,2023-04-20,2023-04-20T17:05:53.000Z,2023-04-20T18:13:58.000Z,8,5,8.0,3.0,3500.0
TMZT517A5D92QP,675990206087,B06049P,B06040P,BW9,2023-04-20,2023-04-20T16:13:38.000Z,2023-04-20T17:46:40.000Z,33,7,8.0,1.0,0.0
RXLL493L0O27TW,639040388584,B04789P,B01745P,JIS3,2023-04-20,2023-04-20T16:09:06.000Z,2023-04-20T18:06:31.000Z,57,11,13.0,2.0,3500.0
LMKU570Q8I96NH,4947438345710982,B01786P,B02830P,5M,2023-04-20,2023-04-20T16:51:05.000Z,2023-04-20T17:59:11.000Z,8,29,30.0,1.0,3500.0
OBOO285Q9Q58MY,3539535695881465,P00037,P00192,2,2023-04-20,2023-04-20T17:18:41.000Z,2023-04-20T18:08:42.000Z,50,8,15.0,7.0,3500.0
TKDB125V8E49XK,574726750023,B03236P,B02620P,JAK.15,2023-04-20,2023-04-20T17:44:10.000Z,2023-04-20T18:41:35.000Z,57,1,30.0,29.0,0.0
MZMK707D0Y70ZW,344303671677311,B05252P,B00079P,R1A,2023-04-20,2023-04-20T17:59:33.000Z,2023-04-20T19:02:00.000Z,2,17,28.0,11.0,3500.0
RNAJ385M7A36ZV,3544931989278653,B06577P,B00067P,unknown,2023-04-20,2023-04-20T16:49:15.000Z,2023-04-20T18:19:35.000Z,30,0,15.0,15.0,3500.0
QHKK323V5L00XH,4017802962833960,P00059,P00169,M11,2023-04-20,2023-04-20T16:58:31.000Z,2023-04-20T18:19:55.000Z,21,4,6.0,2.0,3500.0
AKTY331Y4K82PU,5465310774429054,B01516P,B00173P,JAK.112,2023-04-20,2023-04-20T17:27:24.000Z,2023-04-20T18:30:06.000Z,2,16,28.0,12.0,0.0
ROPU699V0H64IK,347394043585982,P00016,P00064,9N,2023-04-20,2023-04-20T16:02:22.000Z,2023-04-20T16:53:14.000Z,50,0,1.0,1.0,3500.0
IMNH194D5W75ZX,4723250872219869,B04133P,B05772P,JAK.43B,2023-04-20,2023-04-20T16:17:30.000Z,2023-04-20T17:30:46.000Z,13,39,42.0,3.0,0.0
NBHN284L0G72GB,3545499820365948,B04469P,B01578P,JAK.42,2023-04-20,2023-04-20T16:55:35.000Z,2023-04-20T17:45:43.000Z,50,19,33.0,14.0,0.0
FWLK263L1L48XX,2718070346782735,P00014,P00192,2,2023-04-20,2023-04-20T16:36:05.000Z,2023-04-20T18:35:56.000Z,59,14,15.0,1.0,3500.0
ZUPB106M2B86FL,342531623551844,P00136,P00259,13,2023-04-20,2023-04-20T17:01:58.000Z,2023-04-20T18:20:25.000Z,18,9,11.0,2.0,3500.0
UVZG619N0N00HF,349944373495091,B00335P,B02141P,7P,2023-04-20,2023-04-20T17:56:00.000Z,2023-04-20T19:13:59.000Z,17,9,27.0,18.0,3500.0
LSDB065E2M48JP,4428582927102421723,B05083P,unknown,JAK.02,2023-04-20,2023-04-20T16:58:43.000Z,"","",9,"","",0.0
YZBL985Y6W97LA,566171543168,P00224,P00134,11,2023-04-20,2023-04-20T17:35:40.000Z,2023-04-20T18:55:24.000Z,19,16,18.0,2.0,3500.0
GPKF010H1A10KC,213121690546749,B00949P,B01079P,JAK.36,2023-04-20,2023-04-20T16:04:19.000Z,2023-04-20T17:12:51.000Z,8,25,30.0,5.0,0.0
ZLRJ214U5S49PY,3527853482331808,P00200,P00144,13B,2023-04-20,2023-04-20T16:11:38.000Z,2023-04-20T17:05:56.000Z,54,12,13.0,1.0,3500.0
PDVY793K7B17YG,5542490449138301,B05416P,B02117P,1Q,2023-04-20,2023-04-20T16:38:07.000Z,2023-04-20T17:47:10.000Z,9,5,8.0,3.0,3500.0
SAYB250W7F85PT,4380875529452127,B00700P,B02502P,JAK.06,2023-04-20,2023-04-20T16:15:56.000Z,2023-04-20T18:02:44.000Z,46,13,16.0,3.0,0.0
YBES673F8E74XM,4172238784006231,B01638P,B03261P,JAK.14,2023-04-20,2023-04-20T17:25:12.000Z,2023-04-20T18:28:20.000Z,3,3,58.0,55.0,0.0
BYSA798M8V93VC,340065298083181,P00051,P00060,M7,2023-04-20,2023-04-20T17:37:06.000Z,2023-04-20T19:07:05.000Z,29,5,24.0,19.0,3500.0
YDHD112T9R54WL,4268640600849949,B04940P,B03893P,JAK.15,2023-04-20,2023-04-20T17:14:37.000Z,2023-04-20T18:39:47.000Z,25,16,28.0,12.0,0.0
IKCM436O3I10WL,4290559479079,B00611P,B05544P,T21,2023-04-20,2023-04-20T16:45:09.000Z,2023-04-20T17:39:04.000Z,53,9,10.0,1.0,20000.0
FLQN002E0Z63KA,213155263532652,P00008,B02805P,12A,2023-04-20,2023-04-20T16:34:57.000Z,2023-04-20T17:59:57.000Z,25,2,17.0,15.0,3500.0
KEZI905L8K36QX,4294484188649274,unknown,P00256,9D,2023-04-20,2023-04-20T17:53:28.000Z,2023-04-20T19:22:22.000Z,28,31,37.0,6.0,3500.0
PCHL381V2P35XC,180057903365395,P00133,P00183,1,2023-04-20,2023-04-20T17:13:40.000Z,2023-04-20T18:42:37.000Z,28,2,5.0,3.0,3500.0
RZNR485Y1I41FG,3551174827324245,B03286P,B02379P,3A,2023-04-20,2023-04-20T16:20:49.000Z,2023-04-20T18:06:48.000Z,45,0,1.0,1.0,0.0
SNMF627A6W57RV,340858239719917,B00037P,B01272P,6N,2023-04-20,2023-04-20T17:06:13.000Z,2023-04-20T18:05:01.000Z,58,4,7.0,3.0,3500.0
RFJU564P0Q20QA,3569562588766630,B03277P,P00170,3C,2023-04-20,2023-04-20T17:48:09.000Z,2023-04-20T19:07:35.000Z,19,0,1.0,1.0,0.0
CWXQ673M8F60LH,180016859215889,P00209,P00161,M8,2023-04-20,2023-04-20T16:05:52.000Z,2023-04-20T17:45:49.000Z,39,21,23.0,2.0,3500.0
DIUE662F6L52WY,373945281501952,P00019,P00297,B21,2023-04-20,2023-04-20T17:00:59.000Z,2023-04-20T18:42:45.000Z,41,8,13.0,5.0,3500.0
OVBS261E8H65MP,5134532253940704,B02804P,B02489P,12A,2023-04-20,2023-04-20T16:50:23.000Z,2023-04-20T17:58:40.000Z,8,1,3.0,2.0,3500.0
EDRE827Y5Q61AH,3549158005951908,B05773P,B00325P,1T,2023-04-20,2023-04-20T16:32:51.000Z,2023-04-20T17:39:35.000Z,6,6,7.0,1.0,20000.0
SRDK158H9J99IZ,379764016867073,B02525P,B03109P,JAK.71,2023-04-20,2023-04-20T16:30:38.000Z,2023-04-20T18:19:13.000Z,48,16,17.0,1.0,0.0
EAOI159D6A20TR,4189640459822695962,B01704P,B06872P,JAK.77,2023-04-20,2023-04-20T16:24:18.000Z,2023-04-20T17:28:44.000Z,4,10,38.0,28.0,0.0
CXXX041B0M79MR,4766007569419196,P00025,P00081,M3,2023-04-20,2023-04-20T17:26:50.000Z,2023-04-20T18:50:14.000Z,23,0,8.0,8.0,3500.0
CKVT047K4S86GK,3576239635494729,B04625P,B00042P,JAK.44,2023-04-20,2023-04-20T17:16:36.000Z,2023-04-20T18:13:11.000Z,56,25,36.0,11.0,0.0
CJKD507M8G67VX,587887634588,B06066P,B06067P,14,2023-04-20,2023-04-20T16:59:28.000Z,2023-04-20T18:09:43.000Z,10,7,10.0,3.0,3500.0
KEWU075G8V05PL,567286069354,B00138P,B05512P,JAK.48B,2023-04-20,2023-04-20T16:39:12.000Z,2023-04-20T18:22:47.000Z,43,1,7.0,6.0,""
JGAH928Q2V66MG,4097122165824,B02048P,unknown,8K,2023-04-20,2023-04-20T16:14:26.000Z,2023-04-20T17:45:33.000Z,31,5,10.0,5.0,3500.0
FYJI242H7Q26AA,378851219912235,unknown,B00077P,JAK.19,2023-04-20,2023-04-20T16:58:42.000Z,2023-04-20T18:57:40.000Z,58,40,41.0,1.0,0.0
VDGD583L2F89FE,180022972730457,P00196,P00248,M10,2023-04-20,2023-04-20T16:42:32.000Z,2023-04-20T18:33:48.000Z,51,12,21.0,9.0,3500.0
QGND519L9W95GJ,2237440645700724,P00247,P00101,10D,2023-04-20,2023-04-20T17:57:07.000Z,2023-04-20T19:52:03.000Z,54,16,17.0,1.0,3500.0
AYLE963S8O22GO,6011162006507240,B00154P,B03604P,JAK.75,2023-04-20,2023-04-20T17:00:11.000Z,2023-04-20T18:31:46.000Z,31,22,24.0,2.0,0.0
YLPL690M9R70HV,4730280883020443501,P00297,B00108P,B11,2023-04-20,2023-04-20T17:41:32.000Z,2023-04-20T19:20:40.000Z,39,0,5.0,5.0,3500.0
GHBO043S7H43ZS,3505707886664931,B00242P,B06656P,JAK.52,2023-04-20,2023-04-20T16:20:23.000Z,2023-04-20T17:58:27.000Z,38,14,43.0,29.0,0.0
YMBI637N3T08GG,4450403105752326,unknown,B03548P,JAK.37,2023-04-20,2023-04-20T17:06:52.000Z,2023-04-20T18:39:01.000Z,32,2,14.0,12.0,0.0
RVVH384K3Q21QR,4074114259011835374,B00245P,B06579P,JAK.31,2023-04-20,2023-04-20T16:52:55.000Z,2023-04-20T18:21:16.000Z,28,48,57.0,9.0,0.0
XYTG959U0A40GZ,4000041838802,P00058,P00102,11M,2023-04-20,2023-04-20T17:00:26.000Z,2023-04-20T17:58:48.000Z,58,7,8.0,1.0,0.0
MAOA272F7W37KY,4112330548313,B06277P,B06674P,JAK.43C,2023-04-20,2023-04-20T16:31:51.000Z,2023-04-20T17:52:07.000Z,20,0,4.0,4.0,0.0
RKKF997L0C91LQ,30583455954585,P00258,P00028,2F,2023-04-20,2023-04-20T16:03:13.000Z,2023-04-20T17:58:38.000Z,55,2,3.0,1.0,0.0
LOSM198J0W96RI,3537543297101185,P00174,P00102,M11,2023-04-20,2023-04-20T16:47:38.000Z,2023-04-20T18:15:50.000Z,28,3,6.0,3.0,3500.0
AQJJ214M1Y31EC,2720484776954605,B03041P,B02808P,3B,2023-04-20,2023-04-20T16:38:26.000Z,2023-04-20T18:08:36.000Z,30,4,6.0,2.0,0.0
ZRXS718N5B03MX,3570422408611549,B00391P,B02014P,8C,2023-04-20,2023-04-20T17:41:19.000Z,2023-04-20T18:43:06.000Z,1,3,13.0,10.0,3500.0
AMDD517W6Z87VQ,2291402671071407,P00195,P00014,M2,2023-04-20,2023-04-20T17:26:55.000Z,2023-04-20T18:38:21.000Z,11,13,14.0,1.0,3500.0
OXFR075P9N49UC,676172975739,P00013,unknown,12B,2023-04-20,2023-04-20T17:34:42.000Z,2023-04-20T19:11:19.000Z,36,17,18.0,1.0,3500.0
AWQX154D1H27FD,180020791350481,P00253,P00297,5D,2023-04-20,2023-04-20T17:53:01.000Z,2023-04-20T19:37:20.000Z,44,11,19.0,8.0,3500.0
IBUS356M3Y01NW,502072062834,B03153P,B05931P,9D,2023-04-20,2023-04-20T17:28:14.000Z,2023-04-20T18:57:45.000Z,29,25,39.0,14.0,3500.0
MFGJ890T6K46MR,30385017224303,B01056P,B05728P,JAK.117,2023-04-20,2023-04-20T16:47:27.000Z,2023-04-20T18:42:04.000Z,54,28,30.0,2.0,0.0
KTTQ504Z9A80JV,6590854673757012,P00294,P00292,3H,2023-04-20,2023-04-20T17:57:35.000Z,2023-04-20T19:10:36.000Z,13,4,5.0,1.0,""
NEFK806F2Z53HE,4963710913075879668,B03885P,B06067P,14,2023-04-20,2023-04-20T17:46:57.000Z,2023-04-20T18:41:05.000Z,54,3,10.0,7.0,3500.0
TYXZ793K1Q67HT,213104805015669,B02948P,B00813P,JAK.49,2023-04-20,2023-04-20T16:21:19.000Z,2023-04-20T17:47:20.000Z,26,13,53.0,40.0,0.0
EHTO515M6Z00UL,342875882384375,B00400P,B01857P,7A,2023-04-20,2023-04-20T17:59:08.000Z,2023-04-20T19:14:53.000Z,15,2,18.0,16.0,3500.0
VWLK109G7Q00PT,4744480387450088900,B05464P,B04591P,JAK.44,2023-04-20,2023-04-20T17:35:21.000Z,2023-04-20T18:27:43.000Z,52,7,17.0,10.0,0.0
GFYX101H2P42XM,4909284437358495207,B03889P,B02771P,7Q,2023-04-20,2023-04-20T17:43:46.000Z,2023-04-20T19:06:58.000Z,23,26,29.0,3.0,3500.0
SOHY448C4S77YY,2267435685058176,B02109P,B04464P,JAK.20,2023-04-20,2023-04-20T16:53:37.000Z,2023-04-20T18:43:43.000Z,50,3,9.0,6.0,0.0
BDIP110D5K38JG,4613366061817460310,B01947P,B05411P,1M,2023-04-20,2023-04-20T16:08:22.000Z,2023-04-20T18:07:53.000Z,59,29,34.0,5.0,3500.0
HCPV974R7T85IN,4664503638851963221,B04521P,B06076P,JAK.118,2023-04-20,2023-04-20T16:24:25.000Z,2023-04-20T17:20:24.000Z,55,26,28.0,2.0,0.0
BGOH674T3E46NL,341371220559499,B04333P,B04211P,JAK.36,2023-04-20,2023-04-20T17:52:32.000Z,2023-04-20T19:50:37.000Z,58,31,35.0,4.0,0.0
BIHU964S7U74DP,30276672399789,P00154,P00070,5C,2023-04-20,2023-04-20T16:23:20.000Z,2023-04-20T18:08:42.000Z,45,10,13.0,3.0,3500.0
CIAG986T3H06UW,3549191016294752,B02280P,B04942P,JAK.27,2023-04-20,2023-04-20T17:50:07.000Z,2023-04-20T19:22:33.000Z,32,45,47.0,2.0,0.0
WHSL990Z9Q18PK,2679374058097150,P00297,P00236,B11,2023-04-20,2023-04-20T16:01:16.000Z,2023-04-20T17:43:58.000Z,42,0,6.0,6.0,3500.0
ZXKB029X5I46NK,4104888875282062619,B03395P,B04907P,6Q,2023-04-20,2023-04-20T17:01:32.000Z,2023-04-20T18:18:53.000Z,17,2,11.0,9.0,3500.0
GRPE805R7G69ZJ,4547245090487583462,B02997P,B01620P,4E,2023-04-20,2023-04-20T17:50:34.000Z,2023-04-20T19:10:10.000Z,19,0,9.0,9.0,0.0
RJXN237C8U82WT,3560398544907466,B04381P,B02580P,JAK.13,2023-04-20,2023-04-20T17:29:23.000Z,2023-04-20T18:53:29.000Z,24,29,38.0,9.0,0.0
YJSN107S9J45BM,3528988342978833,P00095,P00097,JIS3,2023-04-20,2023-04-20T16:04:32.000Z,2023-04-20T17:17:17.000Z,12,0,11.0,11.0,3500.0
PVOL751M1F44MW,3535679723903364,B05825P,B00088P,JAK.84,2023-04-20,2023-04-20T16:54:06.000Z,2023-04-20T18:52:34.000Z,58,28,44.0,16.0,0.0
AXMK970R0F35EW,345353368043961,B06668P,B03199P,2H,2023-04-20,2023-04-20T16:17:11.000Z,2023-04-20T17:24:24.000Z,7,3,5.0,2.0,0.0
CPUX725J4B58LS,4719913296770918,B05924P,B04121P,JAK.08,2023-04-20,2023-04-20T17:43:36.000Z,2023-04-20T19:42:04.000Z,58,22,29.0,7.0,0.0
OBPA268J7X22CF,4709994160903,B00611P,B00222P,T21,2023-04-20,2023-04-20T17:16:38.000Z,2023-04-20T19:07:45.000Z,51,9,12.0,3.0,20000.0
CPYW922F2G68HO,6011141476414459,B02940P,B01154P,8E,2023-04-20,2023-04-20T17:10:39.000Z,2023-04-20T18:43:58.000Z,33,18,19.0,1.0,3500.0
HDRU816I8E51PJ,213136570183140,B06428P,B06431P,JAK.23,2023-04-20,2023-04-20T16:11:16.000Z,2023-04-20T17:05:16.000Z,54,34,37.0,3.0,0.0
WRYJ568W9X33XB,3570416613897992,P00021,P00118,5C,2023-04-20,2023-04-20T16:38:16.000Z,2023-04-20T18:33:51.000Z,55,1,3.0,2.0,3500.0
BYVC145P8P64BZ,213189948673904,P00121,P00160,6M,2023-04-20,2023-04-20T16:36:50.000Z,2023-04-20T18:09:33.000Z,32,8,9.0,1.0,3500.0
UHDG192K4A95YX,4817620823758230,B02311P,B04063P,JAK.07,2023-04-20,2023-04-20T17:56:47.000Z,2023-04-20T18:55:52.000Z,59,9,18.0,9.0,0.0
WFND691F9X51FE,3518707807771562,B02433P,B00234P,JAK.22,2023-04-20,2023-04-20T16:47:37.000Z,2023-04-20T18:47:01.000Z,59,11,16.0,5.0,0.0
FROB172P5R27QJ,4345294247705168,B06590P,B06604P,JAK.115,2023-04-20,2023-04-20T16:58:15.000Z,2023-04-20T18:37:36.000Z,39,18,40.0,22.0,0.0
SPFW641M6D31NQ,4375765946745400,P00003,P00092,5D,2023-04-20,2023-04-20T16:44:39.000Z,2023-04-20T18:40:35.000Z,55,0,3.0,3.0,3500.0
VCXL121V6D56WP,3573742802282614,B03186P,B02295P,JAK.21,2023-04-20,2023-04-20T16:23:50.000Z,2023-04-20T17:55:03.000Z,31,22,29.0,7.0,0.0
HQGD388T3F79EF,344423213182214,P00031,P00033,5C,2023-04-20,2023-04-20T16:37:33.000Z,2023-04-20T18:13:34.000Z,36,14,17.0,3.0,3500.0
AOUB148B5T84QY,6011618540818377,B05069P,unknown,JAK.26,2023-04-20,2023-04-20T17:36:31.000Z,"","",41,"","",0.0
RPJJ890U2O96BV,3508055251895822,P00001,P00198,L13E,2023-04-20,2023-04-20T17:04:26.000Z,2023-04-20T18:59:06.000Z,54,10,11.0,1.0,3500.0
MHHA054J0K41UO,570918242399,P00196,P00182,10D,2023-04-20,2023-04-20T17:31:25.000Z,2023-04-20T18:52:16.000Z,20,8,13.0,5.0,3500.0
GSDR063F0T70NH,180000876162530,B00168P,P00240,12P,2023-04-20,2023-04-20T17:40:58.000Z,2023-04-20T18:36:20.000Z,55,8,11.0,3.0,3500.0
UTXM166H8C97LQ,180065411329605,B04217P,B05219P,JAK.64,2023-04-20,2023-04-20T16:15:00.000Z,2023-04-20T18:00:41.000Z,45,6,10.0,4.0,0.0
TVGV934I7B50FF,30158257275842,P00016,P00179,9N,2023-04-20,2023-04-20T16:18:54.000Z,2023-04-20T18:05:18.000Z,46,0,2.0,2.0,3500.0
TWHA629H6Q69CA,345711968178505,B00248P,B03314P,1T,2023-04-20,2023-04-20T16:52:35.000Z,2023-04-20T18:42:12.000Z,49,0,12.0,12.0,20000.0
ZYVJ928O4K38PZ,3521407549788058,B02333P,B06847P,JAK.47,2023-04-20,2023-04-20T16:59:41.000Z,2023-04-20T18:56:26.000Z,56,7,19.0,12.0,0.0
TNXU266E6Y29YM,376898980622834,P00217,P00230,1F,2023-04-20,2023-04-20T16:44:02.000Z,2023-04-20T18:30:28.000Z,46,2,6.0,4.0,3500.0
OPUH251M5W13ES,4966489323202,P00022,B01728P,B21,2023-04-20,2023-04-20T17:17:20.000Z,2023-04-20T18:51:20.000Z,34,4,12.0,8.0,3500.0
QSBM907B5L81UR,3565938568828570,B06295P,B03299P,12C,2023-04-20,2023-04-20T16:42:25.000Z,2023-04-20T18:34:43.000Z,52,3,6.0,3.0,0.0
CHMI557T0V35HC,2407683922581481,B05556P,unknown,14,2023-04-20,2023-04-20T17:52:40.000Z,"","",7,"","",3500.0
EQAZ233O0T11VK,676368577380,B06188P,unknown,2F,2023-04-20,2023-04-20T16:41:35.000Z,"","",4,"","",0.0
OEPK879W1G80DG,2484941381862990,P00200,P00136,13C,2023-04-20,2023-04-20T16:23:32.000Z,2023-04-20T17:50:25.000Z,26,7,10.0,3.0,3500.0
QMXD925A5L28WO,30100687125098,P00051,P00133,1,2023-04-20,2023-04-20T17:49:54.000Z,2023-04-20T19:37:44.000Z,47,13,19.0,6.0,3500.0
IOYI672G1N67YN,3560571608142499,B01080P,B05308P,JAK.01,2023-04-20,2023-04-20T17:51:49.000Z,2023-04-20T19:09:41.000Z,17,5,18.0,13.0,0.0
SMQP551K9X73FU,4880377652769980677,B01158P,B06082P,JAK.120,2023-04-20,2023-04-20T16:05:56.000Z,2023-04-20T17:31:30.000Z,25,27,37.0,10.0,0.0
DDWF245X6U50OH,3528266385259712,B00105P,B03126P,4B,2023-04-20,2023-04-20T16:55:03.000Z,2023-04-20T18:16:23.000Z,21,38,42.0,4.0,3500.0
YUIH065E8B82IZ,4199450082632933049,P00016,unknown,7C,2023-04-20,2023-04-20T16:13:49.000Z,"","",0,"","",3500.0
QXXO028U6Z90PX,4450080570279470,B03266P,P00083,8C,2023-04-20,2023-04-20T17:38:37.000Z,2023-04-20T19:34:52.000Z,56,16,29.0,13.0,3500.0
ESOG068T0W53MP,4306399682236699,B04542P,B00283P,JAK.85,2023-04-20,2023-04-20T16:38:28.000Z,2023-04-20T18:26:00.000Z,47,35,43.0,8.0,0.0
EFTI611X0X94QO,4946777822784,P00224,P00154,5,2023-04-20,2023-04-20T17:51:54.000Z,2023-04-20T18:45:22.000Z,53,13,15.0,2.0,3500.0
CWLM313F2W77YR,3575787320226609,B02604P,B03678P,11N,2023-04-20,2023-04-20T16:16:17.000Z,2023-04-20T17:19:54.000Z,3,2,5.0,3.0,0.0
DXPU319T8W83CE,5125406223322395,B05450P,B04385P,unknown,2023-04-20,2023-04-20T16:10:43.000Z,2023-04-20T17:52:37.000Z,41,31,33.0,2.0,0.0
OZDT297L7G06DJ,3507107976417837,P00133,P00259,6V,2023-04-20,2023-04-20T16:22:34.000Z,2023-04-20T18:11:17.000Z,48,2,4.0,2.0,3500.0
YFTV474Q1U64BU,4203562511038947968,P00170,P00181,12,2023-04-20,2023-04-20T16:06:06.000Z,2023-04-20T17:01:15.000Z,55,17,18.0,1.0,3500.0
GPHO389J9N89PE,4880385425658,B04290P,B00914P,JAK.36,2023-04-20,2023-04-20T16:49:41.000Z,2023-04-20T18:06:21.000Z,16,26,46.0,20.0,0.0
KDAK592D4O11PC,180009851731375,B00131P,B03003P,2E,2023-04-20,2023-04-20T16:13:10.000Z,2023-04-20T17:43:28.000Z,30,26,28.0,2.0,0.0
SNUP388I5Q49DZ,372168346148658,B02378P,B06604P,JAK.115,2023-04-20,2023-04-20T17:01:27.000Z,2023-04-20T17:55:48.000Z,54,33,40.0,7.0,0.0
XBIE010X5W82ZO,4894146910205774,B04661P,B03247P,JAK.14,2023-04-20,2023-04-20T17:13:16.000Z,2023-04-20T18:07:05.000Z,53,35,57.0,22.0,0.0
ZRCX463T5W46DK,377951303236425,B06798P,B05750P,JAK.20,2023-04-20,2023-04-20T16:55:27.000Z,2023-04-20T18:41:43.000Z,46,5,28.0,23.0,0.0
WSEO624K6H82ND,4974804949914047,P00176,P00087,unknown,2023-04-20,2023-04-20T16:12:21.000Z,2023-04-20T17:54:57.000Z,42,15,18.0,3.0,3500.0
