transID,payCardID,halteID_tapIn,halteID_tapOut,corridorID,transaction_created_at,tapInTime,tapOutTime,duration,stopStartSeq,stopEndSeq,seqAmount,payAmount
SSPI398D5W35OB,6594531889548841,B03977P,B05828P,JAK.42,2023-04-19,2023-04-19T18:26:25.000Z,2023-04-19T20:18:11.000Z,51,22,36.0,14.0,0.0
SCWJ799A9R81VU,180044335370375,B00179P,B03211P,JAK.113,2023-04-19,2023-04-19T21:51:35.000Z,2023-04-19T23:41:24.000Z,49,6,18.0,12.0,0.0
POBS343O3R78VD,4806753400680924,B00594P,B01787P,JAK.11,2023-04-19,2023-04-19T18:22:31.000Z,2023-04-19T19:35:52.000Z,13,38,40.0,2.0,0.0
LNQM187V9X78GJ,501844964426,P00090,B03295P,9F,2023-04-19,2023-04-19T21:19:11.000Z,2023-04-19T23:18:56.000Z,59,3,4.0,1.0,0.0
RKDE923B1F21FE,2720497305962063,P00121,P00298,6,2023-04-19,2023-04-19T17:24:28.000Z,2023-04-19T18:52:15.000Z,27,10,18.0,8.0,3500.0
QYEL040G2U53GO,30427752176460,B02046P,B02810P,JAK.30,2023-04-19,2023-04-19T21:41:21.000Z,2023-04-19T23:21:47.000Z,40,62,65.0,3.0,0.0
GNGJ695Q6B21HJ,4498288202551,B04721P,B06868P,JAK.73,2023-04-19,2023-04-19T18:35:43.000Z,2023-04-19T19:45:42.000Z,9,13,23.0,10.0,0.0
JOVN240Q2A73HW,213119392508801,B00842P,unknown,JAK.50,2023-04-19,2023-04-19T21:38:34.000Z,2023-04-19T22:36:31.000Z,57,30,39.0,9.0,0.0
VADD892K5N79XA,4933173483056,B05783P,unknown,JAK.48A,2023-04-19,2023-04-19T21:14:05.000Z,2023-04-19T22:59:10.000Z,45,19,25.0,6.0,""
CLNM837W3D83AP,346348443002072,B02259P,B01408P,JAK.117,2023-04-19,2023-04-19T17:59:30.000Z,2023-04-19T18:54:26.000Z,54,2,5.0,3.0,0.0
VXTD724S3D03DB,30218688993296,B01304P,B02218P,S21,2023-04-19,2023-04-19T17:06:54.000Z,2023-04-19T18:41:19.000Z,34,6,12.0,6.0,3500.0
EFID562W5R17TD,4528824477684144,B03322P,unknown,1A,2023-04-19,2023-04-19T20:21:28.000Z,2023-04-19T21:25:25.000Z,3,16,28.0,12.0,3500.0
FSUC909B6A54WX,676264221174,P00221,P00001,M13,2023-04-19,2023-04-19T19:43:48.000Z,2023-04-19T21:01:16.000Z,17,6,10.0,4.0,3500.0
VDYV838L5X81OD,2294823290681911,B00589P,B03094P,1K,2023-04-19,2023-04-19T19:16:09.000Z,2023-04-19T20:15:22.000Z,59,5,9.0,4.0,20000.0
NKEI315U2W53QP,3579692870866695,P00047,P00160,4D,2023-04-19,2023-04-19T18:20:48.000Z,2023-04-19T19:15:13.000Z,54,19,20.0,1.0,3500.0
XTXJ917M1J75PH,4279203692817167963,P00128,P00209,8,2023-04-19,2023-04-19T17:29:48.000Z,2023-04-19T18:55:58.000Z,26,0,21.0,21.0,3500.0
OPPH104S3S10GM,6011917728048173,P00233,B02282P,11M,2023-04-19,2023-04-19T20:11:15.000Z,2023-04-19T21:15:03.000Z,3,13,16.0,3.0,0.0
KWYV923T4J85HK,4852221634256,B05508P,B05881P,D21,2023-04-19,2023-04-19T17:47:12.000Z,2023-04-19T19:25:02.000Z,37,23,32.0,9.0,3500.0
ORLC920K3D87XH,371937801787353,B05569P,B05830P,D21,2023-04-19,2023-04-19T21:33:59.000Z,2023-04-19T22:45:03.000Z,11,35,36.0,1.0,3500.0
OBEU702U1P37JY,4131163223101883379,B03285P,P00170,12H,2023-04-19,2023-04-19T20:04:22.000Z,2023-04-19T21:42:05.000Z,37,0,1.0,1.0,3500.0
BQPY340I2D47SJ,4469345175264680494,B03591P,B03497P,JAK.75,2023-04-19,2023-04-19T19:44:12.000Z,2023-04-19T20:34:38.000Z,50,2,24.0,22.0,0.0
OHKI363Z5Q19GS,213121265875226,P00221,P00043,M13,2023-04-19,2023-04-19T18:06:52.000Z,2023-04-19T19:28:02.000Z,21,6,7.0,1.0,3500.0
AGDY616S6Y05AJ,4116056920356172,B05233P,B02904P,S21,2023-04-19,2023-04-19T19:01:19.000Z,2023-04-19T21:00:15.000Z,58,20,24.0,4.0,3500.0
JREJ758W1F76QN,3540608831782736,B02105P,B01962P,6P,2023-04-19,2023-04-19T19:45:24.000Z,2023-04-19T21:25:26.000Z,40,3,5.0,2.0,20000.0
RBRK395X8B79ZX,180083201664057,B04458P,B00472P,JAK.64,2023-04-19,2023-04-19T20:00:26.000Z,2023-04-19T20:59:34.000Z,59,8,14.0,6.0,0.0
SGYY826P9L55ZN,4176175431274338490,P00129,B06577P,M7B,2023-04-19,2023-04-19T18:23:13.000Z,2023-04-19T20:01:13.000Z,38,17,24.0,7.0,""
XZTP184M4V38VH,6011961852805826,P00167,P00159,4,2023-04-19,2023-04-19T17:58:56.000Z,2023-04-19T19:12:52.000Z,13,4,13.0,9.0,3500.0
JXSD742E8A38FV,4868902332492297,B03409P,B05492P,JAK.49,2023-04-19,2023-04-19T17:10:06.000Z,2023-04-19T18:26:14.000Z,16,29,49.0,20.0,0.0
JIEX015C1G79YX,4561932486313369523,B01316P,P00275,JAK.18,2023-04-19,2023-04-19T18:42:42.000Z,2023-04-19T20:22:01.000Z,39,31,42.0,11.0,0.0
FHYH004D4L68QU,4980154953674018562,B02378P,B03821P,JAK.112,2023-04-19,2023-04-19T21:46:53.000Z,2023-04-19T22:50:08.000Z,3,8,15.0,7.0,0.0
QJFY925U5E35PA,4225556492720471,B02544P,B05476P,JAK.33,2023-04-19,2023-04-19T21:46:13.000Z,2023-04-19T23:27:02.000Z,40,65,73.0,8.0,0.0
FYJZ985B4B72ZL,3507946556271373,B02920P,B00665P,B21,2023-04-19,2023-04-19T21:22:02.000Z,2023-04-19T22:46:02.000Z,24,5,9.0,4.0,3500.0
EAXA276B1C04QZ,4327266845647948637,P00104,P00217,1B,2023-04-19,2023-04-19T19:24:01.000Z,2023-04-19T20:23:09.000Z,59,2,3.0,1.0,3500.0
NXBT311I5I29CE,3504385786384834,B01804P,B05512P,5F,2023-04-19,2023-04-19T21:35:15.000Z,2023-04-19T22:29:22.000Z,54,24,25.0,1.0,3500.0
PKNU655C9I29XG,4678097992274,B01578P,P00169,11Q,2023-04-19,2023-04-19T21:43:51.000Z,2023-04-19T23:03:48.000Z,19,15,25.0,10.0,3500.0
QEIY721B1Z84RH,6530217723210577,unknown,B02919P,S21,2023-04-19,2023-04-19T19:38:33.000Z,2023-04-19T20:34:24.000Z,55,26,27.0,1.0,3500.0
YAJU269X1Q14RT,213171034000424,P00273,P00047,6,2023-04-19,2023-04-19T19:28:19.000Z,2023-04-19T20:36:59.000Z,8,6,12.0,6.0,3500.0
PBHV269N7R70TQ,2527622104972154,B03001P,B03297P,8C,2023-04-19,2023-04-19T18:05:51.000Z,2023-04-19T19:57:48.000Z,51,11,23.0,12.0,3500.0
BJOG265S8D35VM,213186627613334,B00810P,B04647P,6H,2023-04-19,2023-04-19T20:45:30.000Z,2023-04-19T22:26:51.000Z,41,33,35.0,2.0,3500.0
JWTS223O7N68HT,213184927022546,B02728P,B01992P,JAK.18,2023-04-19,2023-04-19T20:13:34.000Z,2023-04-19T21:10:04.000Z,56,48,50.0,2.0,0.0
JGSO663T1C79QL,6011192316926012,B05883P,B01919P,unknown,2023-04-19,2023-04-19T17:22:01.000Z,2023-04-19T19:18:13.000Z,56,15,23.0,8.0,0.0
ERRC977O1T62QX,3564356712043346,P00161,P00076,10H,2023-04-19,2023-04-19T20:18:18.000Z,2023-04-19T21:23:39.000Z,5,11,16.0,5.0,3500.0
YEFP120F5U44AX,4525384867508914538,B05981P,B05968P,JAK.88,2023-04-19,2023-04-19T18:09:58.000Z,2023-04-19T19:35:00.000Z,25,5,13.0,8.0,0.0
RPDP665G0H79US,4613789240364280,B05812P,B05391P,5M,2023-04-19,2023-04-19T21:53:24.000Z,2023-04-19T23:10:21.000Z,16,13,16.0,3.0,3500.0
VHYQ379F9K71WI,567169910336,B01830P,B05028P,R1A,2023-04-19,2023-04-19T18:03:58.000Z,2023-04-19T19:05:23.000Z,1,16,32.0,16.0,3500.0
NNLL373Y9A83QL,2708264434040542,B03252P,B02625P,8C,2023-04-19,2023-04-19T19:07:17.000Z,2023-04-19T20:49:42.000Z,42,26,33.0,7.0,3500.0
CZYV935D0L59GK,30539788142538,B04395P,unknown,JAK.61,2023-04-19,2023-04-19T17:54:36.000Z,"","",37,"","",0.0
QSMT595G1T90UI,3517510209029816,B00104P,P00155,9E,2023-04-19,2023-04-19T20:17:53.000Z,2023-04-19T21:09:40.000Z,51,18,20.0,2.0,3500.0
GMQU538U3J57QV,36162260650821,B03773P,B02452P,JAK.58,2023-04-19,2023-04-19T19:45:07.000Z,2023-04-19T21:42:27.000Z,57,57,59.0,2.0,0.0
HMQQ453R4I46KA,3545483364022719,B00130P,B01041P,JAK.112,2023-04-19,2023-04-19T20:15:59.000Z,2023-04-19T22:04:43.000Z,48,8,17.0,9.0,0.0
CWCI794F0K52VQ,36716053653423,B03447P,B03718P,unknown,2023-04-19,2023-04-19T17:02:07.000Z,2023-04-19T18:11:53.000Z,9,10,44.0,34.0,0.0
VPKC982D1H97AS,30154692388860,B03375P,B04534P,JAK.04,2023-04-19,2023-04-19T17:59:48.000Z,2023-04-19T19:24:23.000Z,24,22,24.0,2.0,0.0
PDIL333B3O44HJ,4446021936531169,B01674P,B02530P,JAK.34,2023-04-19,2023-04-19T18:07:20.000Z,2023-04-19T19:58:35.000Z,51,20,24.0,4.0,0.0
AJQL823V5R31MY,4957958811110735429,B04678P,B05764P,M7B,2023-04-19,2023-04-19T20:11:46.000Z,2023-04-19T21:44:14.000Z,32,3,25.0,22.0,""
YNYI000Z6Y60SI,3523565456909732,P00033,P00042,M10,2023-04-19,2023-04-19T18:32:43.000Z,2023-04-19T20:17:53.000Z,45,2,5.0,3.0,3500.0
NSVE120T1Q08UL,30441889571006,B00661P,unknown,JAK.26,2023-04-19,2023-04-19T19:22:38.000Z,"","",11,"","",0.0
IVUI568R8X18GT,3544454385390261,P00038,P00137,2,2023-04-19,2023-04-19T21:19:00.000Z,2023-04-19T22:10:36.000Z,51,5,19.0,14.0,3500.0
LYDH416F6Q73KI,6558770227673366,B01276P,B01007P,unknown,2023-04-19,2023-04-19T21:16:24.000Z,2023-04-19T22:24:53.000Z,8,13,15.0,2.0,0.0
QUQB189Z1B01WE,3517828003370511,B06047P,B06040P,1A,2023-04-19,2023-04-19T20:16:30.000Z,2023-04-19T21:59:26.000Z,42,31,34.0,3.0,3500.0
MNQW380R8L21LU,3585368335087506,B01515P,B01545P,JAK.58,2023-04-19,2023-04-19T17:43:46.000Z,2023-04-19T18:41:22.000Z,57,56,60.0,4.0,0.0
BAZR298M2Q69WQ,572846044996,B02730P,unknown,JAK.18,2023-04-19,2023-04-19T20:35:17.000Z,2023-04-19T21:29:30.000Z,54,49,51.0,2.0,0.0
FMEA767V0W09EI,6011099919397345,B03035P,B01190P,JAK.05,2023-04-19,2023-04-19T18:16:58.000Z,2023-04-19T19:57:22.000Z,40,17,32.0,15.0,0.0
DUNX359B3J52DM,2529170861460912,B02395P,B02635P,8K,2023-04-19,2023-04-19T18:48:09.000Z,2023-04-19T19:47:53.000Z,59,5,9.0,4.0,3500.0
OSKK749I5L95FO,502085435639,B03069P,B05266P,D21,2023-04-19,2023-04-19T20:34:51.000Z,2023-04-19T22:16:32.000Z,41,3,33.0,30.0,3500.0
SOWU871I7G38HP,3560071015571703,B01084P,B02336P,JAK.74,2023-04-19,2023-04-19T18:28:18.000Z,2023-04-19T19:42:02.000Z,13,0,1.0,1.0,0.0
ITNG990I3P35UL,3578176001624687,B00899P,B02129P,JAK.03,2023-04-19,2023-04-19T20:17:40.000Z,2023-04-19T21:37:42.000Z,20,12,23.0,11.0,0.0
QKAR577V1V10WO,6572535888310380,B01618P,B03741P,1M,2023-04-19,2023-04-19T18:19:06.000Z,2023-04-19T19:25:50.000Z,6,19,20.0,1.0,3500.0
NDHX711G9A07YS,4380073493099534,B06674P,unknown,JAK.43C,2023-04-19,2023-04-19T18:46:24.000Z,2023-04-19T19:41:34.000Z,55,4,6.0,2.0,0.0
QXIT014L1U58YL,4219635643278197,B03882P,P00114,JIS3,2023-04-19,2023-04-19T20:00:20.000Z,2023-04-19T21:59:48.000Z,59,4,9.0,5.0,3500.0
FVGQ824T4V40CJ,3583083290821821,B02475P,B02477P,BW9,2023-04-19,2023-04-19T18:17:56.000Z,2023-04-19T19:41:55.000Z,23,6,8.0,2.0,0.0
SEJO316U6T65UV,378459243668060,B00148P,B05488P,S31,2023-04-19,2023-04-19T19:55:38.000Z,2023-04-19T20:56:27.000Z,0,0,2.0,2.0,20000.0
ZQKV958P9P25UP,213193665773269,unknown,P00195,2B,2023-04-19,2023-04-19T17:50:48.000Z,2023-04-19T19:13:27.000Z,22,21,24.0,3.0,3500.0
PJZJ266V5H84QY,4965754419769895,P00017,P00098,1,2023-04-19,2023-04-19T17:18:13.000Z,2023-04-19T18:56:11.000Z,37,0,19.0,19.0,3500.0
XAVK336M5K24YD,6552821364099885,B06295P,B06312P,12C,2023-04-19,2023-04-19T20:52:39.000Z,2023-04-19T22:35:34.000Z,42,3,5.0,2.0,0.0
XLNO412X1X27FB,5598626771361457,B01798P,B02760P,3A,2023-04-19,2023-04-19T19:56:55.000Z,2023-04-19T20:56:59.000Z,0,0,2.0,2.0,0.0
TWKT587N6C77EV,4145595849881195,unknown,P00033,M9,2023-04-19,2023-04-19T19:07:23.000Z,2023-04-19T20:21:08.000Z,13,20,22.0,2.0,3500.0
CPZE431V4N34ZC,4348362451721640908,P00063,P00195,2,2023-04-19,2023-04-19T20:03:10.000Z,2023-04-19T21:10:38.000Z,7,2,13.0,11.0,3500.0
CWFA452V9H55SR,578253836568,B05291P,B03069P,S22,2023-04-19,2023-04-19T18:30:59.000Z,2023-04-19T19:46:45.000Z,15,1,14.0,13.0,3500.0
HZLD984K0X94XK,2397392857976292,P00221,P00136,M13,2023-04-19,2023-04-19T20:11:57.000Z,2023-04-19T21:43:36.000Z,31,6,8.0,2.0,3500.0
KVTP509M2O89BC,180090622021106,B04179P,B00802P,JAK.85,2023-04-19,2023-04-19T20:04:48.000Z,2023-04-19T21:50:41.000Z,45,6,35.0,29.0,0.0
UQRG506A1K74MM,676274145736,B06655P,B06652P,11B,2023-04-19,2023-04-19T21:07:05.000Z,2023-04-19T22:06:57.000Z,59,1,3.0,2.0,0.0
ZTRQ124G8I58UD,377643054710555,B00147P,B04487P,1C,2023-04-19,2023-04-19T20:30:03.000Z,2023-04-19T21:37:15.000Z,7,5,12.0,7.0,3500.0
VGEL595T6Z15MK,342798300950066,B05587P,B01806P,2E,2023-04-19,2023-04-19T18:34:29.000Z,2023-04-19T20:21:12.000Z,46,14,18.0,4.0,0.0
MYRB242D6D06OM,3536054810131767,B00450P,B02369P,JAK.51,2023-04-19,2023-04-19T21:40:50.000Z,2023-04-19T23:16:17.000Z,35,8,24.0,16.0,0.0
KFLI733P4W61LR,213179781403691,B00556P,B04954P,8D,2023-04-19,2023-04-19T21:18:58.000Z,2023-04-19T23:02:31.000Z,43,3,18.0,15.0,3500.0
LCPJ181E8U00BC,3583719174260210,B05488P,B03177P,unknown,2023-04-19,2023-04-19T18:40:47.000Z,2023-04-19T19:52:54.000Z,12,0,1.0,1.0,20000.0
XSOR028I3U39JT,2516083110424925,B00065P,B00328P,JAK.26,2023-04-19,2023-04-19T18:34:39.000Z,2023-04-19T19:41:19.000Z,6,2,50.0,48.0,0.0
VUXB156R4F34WQ,30412791717573,B04195P,B02978P,JAK.42,2023-04-19,2023-04-19T21:48:32.000Z,2023-04-19T23:09:43.000Z,21,37,42.0,5.0,0.0
EVSX833L2G21YZ,4247047725165183,B00578P,B06786P,JAK.06,2023-04-19,2023-04-19T18:12:56.000Z,2023-04-19T19:36:05.000Z,23,24,45.0,21.0,0.0
VEIO943W7J19TP,4759974348569444,P00026,P00230,1F,2023-04-19,2023-04-19T19:15:01.000Z,2023-04-19T21:03:43.000Z,48,0,6.0,6.0,3500.0
ZVPX923A2R25XM,6011047676641058,P00207,P00038,2A,2023-04-19,2023-04-19T18:04:33.000Z,2023-04-19T19:04:26.000Z,59,18,19.0,1.0,3500.0
GQLU452R8Z75DX,180067269047958,B00112P,B03312P,1T,2023-04-19,2023-04-19T17:34:41.000Z,2023-04-19T19:19:58.000Z,45,1,3.0,2.0,20000.0
TINK530D7O68ST,572544509597,P00074,P00237,M3,2023-04-19,2023-04-19T19:33:03.000Z,2023-04-19T21:02:57.000Z,29,6,14.0,8.0,3500.0
IFTP163F3W39DV,676266186037,B00947P,B06764P,JAK.106,2023-04-19,2023-04-19T20:59:32.000Z,2023-04-19T22:16:51.000Z,17,10,12.0,2.0,0.0
QGEF671K0C10MP,2334349002831919,B06269P,B06277P,JAK.43C,2023-04-19,2023-04-19T21:32:33.000Z,2023-04-19T23:28:43.000Z,56,5,6.0,1.0,0.0
WLXN809H6J05HH,376364308641089,P00187,P00172,8,2023-04-19,2023-04-19T19:40:54.000Z,2023-04-19T20:31:12.000Z,50,14,16.0,2.0,3500.0
PCZM782A5I61FO,6559195405774555,B00591P,B01989P,JAK.43B,2023-04-19,2023-04-19T21:28:07.000Z,2023-04-19T22:26:11.000Z,58,27,40.0,13.0,0.0
DONV091I5I41BN,3522432572015145,B00195P,P00174,11Q,2023-04-19,2023-04-19T18:37:16.000Z,2023-04-19T19:53:02.000Z,15,21,24.0,3.0,3500.0
EYVF158K5V37PX,4044627593290079491,B02045P,B04573P,4B,2023-04-19,2023-04-19T17:56:48.000Z,2023-04-19T19:50:20.000Z,53,34,37.0,3.0,3500.0
ZDGE000H9F58HW,6011980496984235,P00247,P00101,7F,2023-04-19,2023-04-19T19:44:46.000Z,2023-04-19T21:08:48.000Z,24,15,16.0,1.0,3500.0
BYBZ833V2S71IV,4205984560392,P00092,P00170,M12,2023-04-19,2023-04-19T20:02:18.000Z,2023-04-19T21:23:12.000Z,20,6,12.0,6.0,3500.0
HCUR401H8W85HG,6558313572530681,B06040P,B06043P,BW9,2023-04-19,2023-04-19T19:15:01.000Z,2023-04-19T21:01:33.000Z,46,0,2.0,2.0,0.0
IOKQ906C9F59UF,4440511208147260,P00064,P00179,9N,2023-04-19,2023-04-19T17:21:43.000Z,2023-04-19T19:13:06.000Z,51,1,2.0,1.0,3500.0
IWTH788J6S92EW,6534345904864320,B06897P,B00410P,JAK.16,2023-04-19,2023-04-19T20:54:20.000Z,2023-04-19T22:40:33.000Z,46,6,29.0,23.0,0.0
DDYK252A6B97CB,2402313549139274,P00147,P00092,10H,2023-04-19,2023-04-19T21:07:20.000Z,2023-04-19T22:15:20.000Z,8,13,15.0,2.0,3500.0
VJDQ449Y5Y52NL,6011543080425997,B00249P,B02830P,8M,2023-04-19,2023-04-19T21:49:25.000Z,2023-04-19T23:33:22.000Z,43,6,15.0,9.0,3500.0
PPCQ905E8P54BI,4066577839605,B01519P,B04680P,JAK.27,2023-04-19,2023-04-19T20:13:08.000Z,2023-04-19T21:24:34.000Z,11,35,44.0,9.0,0.0
MVMQ023Y9S73KV,372920754641099,B05423P,B02995P,JAK.48A,2023-04-19,2023-04-19T17:30:55.000Z,2023-04-19T19:08:53.000Z,37,13,20.0,7.0,""
VPMI787D4P69XO,2277145964192996,B00032P,B03091P,2E,2023-04-19,2023-04-19T18:40:20.000Z,2023-04-19T19:45:40.000Z,5,13,25.0,12.0,0.0
QWDT539Y7J33SB,639048791417,unknown,P00135,4,2023-04-19,2023-04-19T18:45:23.000Z,2023-04-19T20:39:54.000Z,54,11,12.0,1.0,3500.0
EOLG879X4P38BE,3516594869567563,P00295,B00917P,1A,2023-04-19,2023-04-19T17:58:40.000Z,2023-04-19T19:10:04.000Z,11,4,13.0,9.0,3500.0
UDME762Z6Q53PO,676192275250,P00083,B05505P,8C,2023-04-19,2023-04-19T18:23:04.000Z,2023-04-19T19:20:39.000Z,57,0,2.0,2.0,3500.0
XEBH709J5O27TC,213187760461390,B00221P,B06644P,D32,2023-04-19,2023-04-19T17:58:17.000Z,2023-04-19T18:54:52.000Z,56,0,1.0,1.0,20000.0
GLLN463K8L73RG,2661114083902044,B02307P,B05885P,11P,2023-04-19,2023-04-19T20:09:30.000Z,2023-04-19T21:08:27.000Z,58,5,10.0,5.0,0.0
CSVN858J5R83LA,6544828689784746,B03286P,B06657P,3A,2023-04-19,2023-04-19T20:20:38.000Z,2023-04-19T22:17:35.000Z,56,0,3.0,3.0,0.0
YMDE062M8H36IE,675983362574,B03447P,B01064P,JAK.60,2023-04-19,2023-04-19T20:42:27.000Z,2023-04-19T21:44:41.000Z,2,10,22.0,12.0,0.0
OYNN164N0A16BG,503882172573,B01035P,B01411P,8K,2023-04-19,2023-04-19T18:41:56.000Z,2023-04-19T19:45:37.000Z,3,7,23.0,16.0,3500.0
OMDF922A9S84XU,503841650990,B00108P,P00236,B11,2023-04-19,2023-04-19T17:45:55.000Z,2023-04-19T19:18:59.000Z,33,5,6.0,1.0,3500.0
YOMF548Y0A71ZT,345391204076258,B03217P,B02248P,JAK.49,2023-04-19,2023-04-19T19:46:56.000Z,2023-04-19T21:10:08.000Z,23,33,41.0,8.0,0.0
EPRE266L2Y57SG,503808820412,B06675P,unknown,JAK.43C,2023-04-19,2023-04-19T21:01:35.000Z,"","",5,"","",0.0
GCBL738H6V25GD,3567627939359872,B06734P,B06736P,6T,2023-04-19,2023-04-19T20:24:25.000Z,2023-04-19T21:46:17.000Z,21,36,41.0,5.0,3500.0
HIZN906D8M07CR,4799378402955576,P00012,unknown,1,2023-04-19,2023-04-19T20:23:43.000Z,2023-04-19T22:10:28.000Z,46,6,12.0,6.0,3500.0
RHUZ371B3L46IF,4400739923249354,B05742P,unknown,JAK.35,2023-04-19,2023-04-19T19:11:41.000Z,"","",4,"","",0.0
HHDF682N8E63CU,213111941956573,B06765P,B00922P,JAK.106,2023-04-19,2023-04-19T20:06:55.000Z,2023-04-19T22:05:48.000Z,58,17,24.0,7.0,0.0
BIKD853P8G20CX,4323180529937,B00897P,B01610P,1E,2023-04-19,2023-04-19T21:15:21.000Z,2023-04-19T22:40:51.000Z,25,8,19.0,11.0,3500.0
JGVH167U3H47EX,4805645458987501,B02170P,B05530P,10A,2023-04-19,2023-04-19T19:02:03.000Z,2023-04-19T20:41:05.000Z,39,2,4.0,2.0,0.0
DFHL238F2Q18WT,4946058391117592554,P00164,P00048,6,2023-04-19,2023-04-19T19:26:36.000Z,2023-04-19T20:24:20.000Z,57,13,16.0,3.0,3500.0
HVBY479K5E42NG,36587029529827,unknown,P00162,M10,2023-04-19,2023-04-19T17:09:20.000Z,2023-04-19T18:03:44.000Z,54,0,15.0,15.0,3500.0
GUCA460B7N43AS,4958145744734359718,P00291,P00294,JIS3,2023-04-19,2023-04-19T18:25:52.000Z,2023-04-19T19:43:30.000Z,17,0,4.0,4.0,3500.0
XNHR501N3R66RV,3537573241596842,B02702P,B03483P,JAK.10,2023-04-19,2023-04-19T17:09:11.000Z,2023-04-19T18:36:55.000Z,27,30,34.0,4.0,0.0
QYUQ299F4G75CB,38803459613637,B03898P,B03665P,JAK.72,2023-04-19,2023-04-19T18:17:35.000Z,2023-04-19T20:13:44.000Z,56,22,25.0,3.0,0.0
TMXA067J1K68DQ,4494200539791949338,B01907P,B02188P,JAK.28,2023-04-19,2023-04-19T18:04:24.000Z,2023-04-19T19:25:27.000Z,21,9,28.0,19.0,0.0
JWPC776E1N48SK,38183446361164,B01123P,B02468P,JAK.60,2023-04-19,2023-04-19T18:48:00.000Z,2023-04-19T20:36:53.000Z,48,4,28.0,24.0,0.0
YUYQ146M9F52RH,4513655143046,P00222,P00103,6,2023-04-19,2023-04-19T18:24:29.000Z,2023-04-19T19:49:01.000Z,24,1,3.0,2.0,3500.0
MGAF906E8S39XI,4814740608115622982,B01265P,B03048P,6N,2023-04-19,2023-04-19T18:25:00.000Z,2023-04-19T19:55:46.000Z,30,16,24.0,8.0,3500.0
PLTM919Y3N45SO,3500714556028764,P00270,P00194,11,2023-04-19,2023-04-19T17:06:45.000Z,2023-04-19T18:29:14.000Z,22,13,14.0,1.0,3500.0
LYNP908G4L15VA,30437384286033,B00264P,B00265P,10B,2023-04-19,2023-04-19T21:59:58.000Z,2023-04-19T23:05:40.000Z,5,2,3.0,1.0,0.0
WXRR823Q9K34XI,5253907658951545,P00044,P00200,13D,2023-04-19,2023-04-19T21:04:50.000Z,2023-04-19T22:10:57.000Z,6,9,11.0,2.0,3500.0
HYYV076D2K44RQ,4376541203354296,B01325P,B05728P,JAK.29,2023-04-19,2023-04-19T18:12:43.000Z,2023-04-19T19:21:13.000Z,8,42,50.0,8.0,0.0
RMCO231W8L96TQ,4949430360722628,B02373P,B01905P,1Q,2023-04-19,2023-04-19T17:26:54.000Z,2023-04-19T19:05:16.000Z,38,14,26.0,12.0,3500.0
BWAY583G5P47CG,213173837348075,B06666P,B06665P,11P,2023-04-19,2023-04-19T17:02:13.000Z,2023-04-19T18:01:09.000Z,58,1,4.0,3.0,0.0
VNUX737J9R28FO,4857511536859376,B05110P,B02637P,JAK.36,2023-04-19,2023-04-19T19:32:40.000Z,2023-04-19T20:59:57.000Z,27,42,44.0,2.0,0.0
NJZE693D8R16WN,6011319634394124,B06164P,B06165P,JAK.113,2023-04-19,2023-04-19T21:04:42.000Z,2023-04-19T22:06:32.000Z,1,13,15.0,2.0,0.0
IDYR853G0H95RE,30243692336233,B03090P,B03152P,2B,2023-04-20,2023-04-20T08:33:52.000Z,2023-04-20T10:15:03.000Z,41,15,22.0,7.0,3500.0
ZDGS968E7M48MB,676379677179,P00018,P00033,unknown,2023-04-20,2023-04-20T08:34:59.000Z,2023-04-20T09:32:41.000Z,57,17,18.0,1.0,3500.0
ZTZN315O0P03RP,4708188051530194,B05502P,B05774P,1T,2023-04-20,2023-04-20T09:57:03.000Z,2023-04-20T11:29:45.000Z,32,9,10.0,1.0,20000.0
CCVH212M6S49XC,4920568766034164,B00455P,B00435P,JAK.58,2023-04-20,2023-04-20T07:36:21.000Z,2023-04-20T08:10:58.000Z,34,39,64.0,25.0,0.0
UIOF848C9D39CB,4555304365157,B00788P,unknown,2E,2023-04-20,2023-04-20T09:49:12.000Z,2023-04-20T10:29:02.000Z,39,21,28.0,7.0,0.0
EVAG801G2R12RY,3548361222831512,B00925P,B01056P,JAK.15,2023-04-20,2023-04-20T06:05:53.000Z,2023-04-20T07:06:14.000Z,0,30,50.0,20.0,0.0
HKIQ887N2E55QV,3501420578252437,B05315P,B00323P,1H,2023-04-20,2023-04-20T06:27:08.000Z,2023-04-20T06:47:32.000Z,20,4,9.0,5.0,3500.0
XCHJ571C5C21DC,6540503371279610,P00140,P00003,5,2023-04-20,2023-04-20T07:25:52.000Z,2023-04-20T07:48:58.000Z,23,13,14.0,1.0,3500.0
TIEK376X1T08BO,4853213936956,B03431P,unknown,T11,2023-04-20,2023-04-20T06:18:49.000Z,"","",19,"","",3500.0
XBAC466J0P59FV,2540998621379880,P00269,B00604P,4C,2023-04-20,2023-04-20T09:20:19.000Z,2023-04-20T11:06:00.000Z,45,3,16.0,13.0,3500.0
FFCP317B1G62HB,502001656953,P00043,P00254,M13,2023-04-20,2023-04-20T08:57:32.000Z,2023-04-20T10:24:01.000Z,26,5,12.0,7.0,3500.0
DXLL873N1X77GD,3587354599889728,B02752P,B01600P,8D,2023-04-20,2023-04-20T07:29:02.000Z,2023-04-20T07:57:24.000Z,28,16,20.0,4.0,3500.0
